explained_variance,avg reward,fps,nupdates,policy_entropy,value_loss,total_timesteps
-3.8388991355895996,-0.003516492372727953,31,1,1.7917592525482178,3.6993773392168805e-05,80
0.0808517336845398,0.21406579004797094,1152,100,1.7917591333389282,0.08321166038513184,8000
0.0994996428489685,0.10273386962944642,1425,200,1.7917591333389282,0.006570118013769388,16000
0.11369472742080688,0.24604976074770094,1549,300,1.791757345199585,0.017409270629286766,24000
-0.03812694549560547,0.46633609123528,1620,400,1.7917503118515015,0.043617766350507736,32000
0.20680540800094604,0.8761199690401554,1636,500,1.7917324304580688,0.04686970263719559,40000
0.933442048728466,1.112616804242134,1669,600,1.7915279865264893,0.0013002039631828666,48000
0.9630787707865238,1.2154702462255955,1695,700,1.7909866571426392,0.0015714619075879455,56000
0.682907909154892,1.2880410946905614,1716,800,1.7902110815048218,0.015389472246170044,64000
0.5313558280467987,1.0607272125780582,1719,900,1.786866545677185,0.034323617815971375,72000
0.588338166475296,0.9742029875516891,1724,1000,1.7875564098358154,0.028566956520080566,80000
0.2128664255142212,1.5361369669437408,1742,1100,1.7511581182479858,0.13367299735546112,88000
0.6718684434890747,1.2293659426271915,1756,1200,1.760193109512329,0.07075563073158264,96000
0.525223970413208,0.8740385880693793,1767,1300,1.7665529251098633,0.02921478822827339,104000
0.8193728178739548,1.270108900219202,1777,1400,1.7772451639175415,0.037533197551965714,112000
0.7740286290645599,1.087672083079815,1781,1500,1.77873957157135,0.02554672583937645,120000
0.8679400831460953,1.111903472803533,1790,1600,1.7801259756088257,0.031893253326416016,128000
0.6805073022842407,1.0783557385206222,1787,1700,1.7809102535247803,0.0359182134270668,136000
0.9110584855079651,1.4945996383205056,1790,1800,1.7443830966949463,0.03248492628335953,144000
0.9567822329699993,1.1165406228974462,1797,1900,1.739891767501831,0.0218666959553957,152000
0.9293347150087357,2.1136124204844235,1801,2000,1.710756540298462,0.04838914796710014,160000
0.9558495692908764,2.979375956952572,1809,2100,1.6910009384155273,0.036671023815870285,168000
0.8962953090667725,0.8968494007363915,1814,2200,1.7623510360717773,0.028869926929473877,176000
0.6483672857284546,1.0237782958894968,1821,2300,1.7702100276947021,0.04740755259990692,184000
0.9706481322646141,0.8476237416267395,1826,2400,1.7815790176391602,0.002142184181138873,192000
0.8992232531309128,1.6773715987801552,1830,2500,1.736898422241211,0.024635929614305496,200000
0.9566412642598152,1.6514081083238126,1833,2600,1.6481033563613892,0.024641286581754684,208000
0.845578208565712,0.9033684585709125,1834,2700,1.720029592514038,0.06398575007915497,216000
0.9152891933917999,1.0422221747227014,1837,2800,1.7598012685775757,0.02420498989522457,224000
0.9836659915745258,1.5408551752567292,1837,2900,1.6920223236083984,0.006386181805282831,232000
0.983130693435669,0.8677902605384589,1835,3000,1.7508823871612549,0.003626898629590869,240000
0.9006350338459015,1.4319279447197915,1835,3100,1.7492717504501343,0.06772328913211823,248000
0.9809385426342487,1.013662976026535,1835,3200,1.756243348121643,0.003947948571294546,256000
0.9771266989409924,1.1585323737934232,1835,3300,1.7430003881454468,0.005898628383874893,264000
0.9639654606580734,1.3743557257112116,1837,3400,1.7223708629608154,0.020303521305322647,272000
0.94242362678051,1.5308238539844752,1840,3500,1.7277559041976929,0.03742184489965439,280000
0.9224511161446571,1.0000936905053095,1838,3600,1.711258888244629,0.03454288840293884,288000
0.9197231084108353,2.033291877061129,1839,3700,1.6478067636489868,0.0668722614645958,296000
0.8979772105813026,1.3975344102829694,1840,3800,1.7162851095199585,0.03154655918478966,304000
0.9605538807809353,1.3424573032185436,1839,3900,1.6744056940078735,0.014803597703576088,312000
0.944851316511631,1.1910039904527365,1838,4000,1.6003797054290771,0.018203075975179672,320000
0.9011065885424614,1.0242067941930144,1840,4100,1.6216497421264648,0.028494715690612793,328000
0.9675751999020576,1.7572233077138661,1842,4200,1.5547109842300415,0.017006326466798782,336000
