avg reward,policy_entropy,epsilonValue,nupdates,value_loss,total_timesteps,explained_variance,fps
1.4461762527003885,1.6340196132659912,0.0007272674851696304,50600,0.020286090672016144,4048000,0.9585186280310154,1918
1.7052060317713766,1.6322872638702393,0.0007272674851696304,50700,0.014677019789814949,4056000,0.9828985072672367,1917
1.163228313624859,1.7040951251983643,0.0007272674851696304,50800,0.02161545678973198,4064000,0.9289290383458138,1917
1.3657785532996058,1.731644630432129,0.0007272674851696304,50900,0.009276454336941242,4072000,0.9717358034104109,1917
1.779478245973587,1.6294162273406982,0.0007272674851696304,51000,0.04971170425415039,4080000,0.9098804146051407,1918
1.503672855719924,1.6062990427017212,0.0007272674851696304,51100,0.031409334391355515,4088000,0.9399114809930325,1918
1.6708029732108116,1.631518006324768,0.0007272674851696304,51200,0.028550881892442703,4096000,0.9582392424345016,1918
1.0610973049420864,1.673379898071289,0.0007272674851696304,51300,0.006495340261608362,4104000,0.9894560780376196,1918
1.8361994069069625,1.6439077854156494,0.0007272674851696304,51400,0.007062721066176891,4112000,0.9898202195763588,1918
1.4368469547946006,1.6829893589019775,0.0007272674851696304,51500,0.009948636405169964,4120000,0.9803316872566938,1918
1.7953651338815688,1.6152980327606201,0.0007272674851696304,51600,0.01909402757883072,4128000,0.9392195492982864,1918
1.8567307507619262,1.5748772621154785,0.0007272674851696304,51700,0.024059109389781952,4136000,0.9660014398396015,1919
0.9923737308010459,1.6626121997833252,0.0007272674851696304,51800,0.040703896433115005,4144000,0.9354425296187401,1919
1.4074746267870069,1.6438920497894287,0.0007272674851696304,51900,0.005248355679214001,4152000,0.9907534960657358,1919
1.3956691493629478,1.639410376548767,0.0007272674851696304,52000,0.0028977112378925085,4160000,0.9946378776803613,1919
1.499343939498067,1.667766809463501,0.0007272674851696304,52100,0.0033470788039267063,4168000,0.9925992018543184,1919
1.061105514317751,1.7260587215423584,0.0007272674851696304,52200,0.0025384044274687767,4176000,0.9887982401996851,1920
1.098189534735866,1.7117750644683838,0.0007272674851696304,52300,0.002904952270910144,4184000,0.9956708503887057,1920
1.6202478057239205,1.6956489086151123,0.0007272674851696304,52400,0.02273400127887726,4192000,0.9384459443390369,1920
1.8874648982658981,1.6358203887939453,0.0007272674851696304,52500,0.02945827879011631,4200000,0.9383390881121159,1920
1.5799595221877099,1.7111610174179077,0.0007272674851696304,52600,0.03685154393315315,4208000,0.9273481443524361,1920
1.4392344877123833,1.7540792226791382,0.0007272674851696304,52700,0.015728693455457687,4216000,0.9506472460925579,1921
1.0928031138610095,1.714756965637207,0.0007272674851696304,52800,0.02028122916817665,4224000,0.9507998265326023,1921
1.3649342624936254,1.729959487915039,0.0007272674851696304,52900,0.032275743782520294,4232000,0.9050575345754623,1921
1.5643790919333695,1.6881202459335327,0.0007272674851696304,53000,0.032517049461603165,4240000,0.9612246379256248,1921
1.1021727237850427,1.7431917190551758,0.0007272674851696304,53100,0.004394396208226681,4248000,0.9897671481594443,1921
1.4467483201995492,1.7196931838989258,0.0007272674851696304,53200,0.020945901051163673,4256000,0.9559358172118664,1921
1.802428626269102,1.6678574085235596,0.0007272674851696304,53300,0.09119633585214615,4264000,0.8564780354499817,1921
1.241391732543707,1.7028881311416626,0.0007272674851696304,53400,0.015463532879948616,4272000,0.9481379389762878,1921
1.0977704126387835,1.71061110496521,0.0007272674851696304,53500,0.04012666642665863,4280000,0.8532190322875977,1921
1.3719317674636842,1.7316772937774658,0.0007272674851696304,53600,0.005464432295411825,4288000,0.9889641078189015,1921
1.4185567049775272,1.6924800872802734,0.0007272674851696304,53700,0.022057414054870605,4296000,0.9591813497245312,1921
1.2333493249490857,1.683002233505249,0.0007272674851696304,53800,0.007509020157158375,4304000,0.9823770094662905,1921
2.3541451904922726,1.6149415969848633,0.0007272674851696304,53900,0.012188020162284374,4312000,0.9861996881663799,1920
1.4289672456681728,1.696831464767456,0.0007272674851696304,54000,0.007506140507757664,4320000,0.9802089482545853,1920
1.1914940807037055,1.6881372928619385,0.0007272674851696304,54100,0.005106315482407808,4328000,0.9914792384952307,1920
1.8814563818043097,1.649070382118225,0.0007272674851696304,54200,0.03150678426027298,4336000,0.9507313296198845,1920
1.953343940898776,1.6240875720977783,0.0007272674851696304,54300,0.032257989048957825,4344000,0.9673309549689293,1920
1.5802671615034343,1.644193410873413,0.0007272674851696304,54400,0.014238126575946808,4352000,0.9692934043705463,1920
1.257933535426855,1.7214142084121704,0.0007272674851696304,54500,0.03722970932722092,4360000,0.8291508555412292,1920
1.4985724490135908,1.69283127784729,0.0007272674851696304,54600,0.029567202553153038,4368000,0.9413751401007175,1920
1.846534480759874,1.6929957866668701,0.0007272674851696304,54700,0.013184433802962303,4376000,0.9753539077937603,1920
1.1169418923556804,1.755126714706421,0.0007272674851696304,54800,0.20137770473957062,4384000,0.43865901231765747,1920
1.2075230524642393,1.7281272411346436,0.0007272674851696304,54900,0.011495842598378658,4392000,0.9705512803047895,1920
1.5512984688393772,1.6705814599990845,0.0007272674851696304,55000,0.02237793058156967,4400000,0.9483279064297676,1920
1.576167044043541,1.6993720531463623,0.0007272674851696304,55100,0.0657266229391098,4408000,0.8334313631057739,1920
1.5859047424979509,1.6764061450958252,0.0007272674851696304,55200,0.008732905611395836,4416000,0.9880494149401784,1920
2.0512279996648433,1.6571404933929443,0.0007272674851696304,55300,0.030074119567871094,4424000,0.9445636086165905,1920
