avg reward,learning rate,policy_entropy,total_timesteps,fps,nupdates,value_loss,explained_variance,epsilonValue
30.270637798309327,0.001,0.0,264000,1989,3300,0.4628627896308899,0.8759690523147583,52.00034908836404
46.67363481521606,0.001,0.0,272000,1988,3400,1.5900347232818604,0.6678206920623779,50.54581421225439
78.07903032302856,0.001,1.003391293663558e-11,280000,1988,3500,163.48602294921875,-1.0061347484588623,49.091279336144744
-10.567294490337371,0.001,0.0,288000,1989,3600,12.571290016174316,-0.28257954120635986,47.636744460035096
16.240438067913054,0.001,0.0,296000,1990,3700,0.21565882861614227,0.9405121356248856,46.18220958392545
-166.3032413482666,0.001,0.0,304000,1992,3800,18.455123901367188,0.190557062625885,44.7276747078158
-38.586678218841556,0.001,0.0,312000,1994,3900,1.535992980003357,0.8065075427293777,43.27313983170615
8.360311233997345,0.001,0.0006232909508980811,320000,1995,4000,2.3513646125793457,0.05821394920349121,41.818604955596506
132.0506732940674,0.001,0.0,328000,1996,4100,9.283546447753906,0.47725415229797363,40.36407007948686
-164.73597106933593,0.001,0.0,336000,1997,4200,73.67845916748047,-11.331084251403809,38.90953520337721
-37.33090100288391,0.001,0.0,344000,1999,4300,0.9849041104316711,0.7196869850158691,37.45500032726756
-80.29176893234253,0.001,0.0,352000,1999,4400,4.243345260620117,0.3386162519454956,36.000465451157915
-45.18733162879944,0.001,0.0,360000,2000,4500,15.493688583374023,-4.302698135375977,34.54593057504827
-265.4959844589233,0.001,0.0,368000,2002,4600,41.20161056518555,0.3669556975364685,33.09139569893862
59.115787744522095,0.001,0.0,376000,2002,4700,10.121664047241211,-2.24896240234375,31.636860822828883
-152.332354927063,0.001,0.0,384000,2004,4800,16.805438995361328,0.05270355939865112,30.18232594671888
-128.68652362823485,0.001,0.0,392000,2006,4900,627.5355224609375,0.021068036556243896,28.727791070608877
-126.90803351402283,0.001,0.005125117488205433,400000,2008,5000,790.6297607421875,-0.5498018264770508,27.273256194498874
-57.16062889099121,0.001,0.0,408000,2009,5100,2.2586963176727295,0.6082442998886108,25.81872131838887
-107.40090355873107,0.001,0.002072857227176428,416000,2008,5200,286.4866638183594,0.12321972846984863,24.364186442278868
32.17129331827164,0.001,0.004749399609863758,424000,2008,5300,21.992977142333984,0.2672414183616638,22.909651566168865
-103.02153329849243,0.001,0.0,432000,2009,5400,7.011008262634277,0.2338455319404602,21.455116690058862
-98.75076494216918,0.001,0.0,440000,2009,5500,7.451540946960449,0.2836354374885559,20.00058181394886
-50.62651324272156,0.001,0.0,448000,2009,5600,2.307741641998291,0.36998170614242554,18.546046937838856
113.12403960227967,0.001,0.013843772001564503,456000,2010,5700,285.701171875,0.2754984498023987,17.091512061728853
-76.5222186088562,0.001,0.011299892328679562,464000,2011,5800,454.1366271972656,-0.8718324899673462,15.63697718561885
-29.755649662017824,0.001,0.005786820314824581,472000,2010,5900,21.75604820251465,-2.561333417892456,14.182442309508847
141.02892029695212,0.001,0.005455138627439737,480000,2011,6000,588.6644287109375,0.22153347730636597,12.727907433398844
17.176995515823364,0.001,0.0,488000,2012,6100,21.58629035949707,0.16845089197158813,11.273372557288841
210.43490810394286,0.001,0.0,496000,2011,6200,25.339550018310547,0.35931551456451416,9.818837681178838
193.14590759277343,0.001,0.0001166362053481862,504000,2012,6300,2367.497802734375,-0.4849809408187866,8.364302805068835
-186.5934803009033,0.001,0.0,512000,2012,6400,22.475875854492188,0.20782476663589478,6.909767928958832
-209.05518589019775,0.001,0.00017234862025361508,520000,2011,6500,2353.64501953125,-1.7469732761383057,5.455233052848829
163.0214714050293,0.001,0.0,528000,2012,6600,12.741621971130371,0.6003605425357819,4.000698176738826
213.15770835876464,0.001,0.00018721041851677,536000,2011,6700,995.8087158203125,-2.363286256790161,2.546163300628823
-95.84015398025512,0.001,0.0,544000,2011,6800,356.7655334472656,-0.005321860313415527,1.0916284245188201
-171.3247688613832,0.001,0.0001759288861649111,552000,2012,6900,1923.0491943359375,-0.3004559278488159,0.0007272674363255627
-185.54572315216063,0.001,0.0,560000,2012,7000,22.553014755249023,0.06481039524078369,0.0007272674363255627
-183.8199779510498,0.001,7.049959549476625e-07,568000,2012,7100,378.83648681640625,-102.84087371826172,0.0007272674363255627
-180.29900207519532,0.001,0.0,576000,2012,7200,97.30958557128906,-22.948240280151367,0.0007272674363255627
159.09344062805175,0.001,0.000494340667501092,584000,2012,7300,565.2705688476562,-2.417085886001587,0.0007272674363255627
139.36789360046387,0.001,0.0,592000,2010,7400,64.557373046875,-20.23989486694336,0.0007272674363255627
119.42148485183716,0.001,0.0,600000,2009,7500,8.782477378845215,0.3372902274131775,0.0007272674363255627
101.5032377243042,0.001,0.0,608000,2009,7600,6.831114768981934,0.38737815618515015,0.0007272674363255627
85.96011543273926,0.001,0.0,616000,2009,7700,3.899204969406128,0.518758088350296,0.0007272674363255627
62.72828645706177,0.001,0.0,624000,2009,7800,328.84173583984375,0.04715925455093384,0.0007272674363255627
59.41226177215576,0.001,0.0,632000,2009,7900,1.856298804283142,0.6481545865535736,0.0007272674363255627
45.51531448364258,0.001,0.0003819007542915642,640000,2009,8000,97.61743927001953,-0.32906532287597656,0.0007272674363255627
38.724394989013675,0.001,0.0,648000,2009,8100,0.7450236082077026,0.5226777493953705,0.0007272674363255627
27.762586879730225,0.001,0.003253348870202899,656000,2009,8200,41.68750762939453,-0.5615155696868896,0.0007272674363255627
22.0851859331131,0.001,0.0,664000,2009,8300,0.23560313880443573,0.5510741174221039,0.0007272674363255627
14.243787386175246,0.001,0.007643008138984442,672000,2009,8400,11.046873092651367,-0.29276978969573975,0.0007272674363255627
9.620008182525634,0.001,0.0005894788773730397,680000,2008,8500,1.6471483707427979,-10.433115005493164,0.0007272674363255627
4.253043353557587,0.001,0.0041842046193778515,688000,2008,8600,0.5516611933708191,-1.1672890186309814,0.0007272674363255627
-0.3220940738916397,0.001,3.3566263102358107e-09,696000,2008,8700,0.0751418024301529,0.016681969165802002,0.0007272674363255627
3.565632390975952,0.001,0.01894482970237732,704000,2008,8800,0.23489873111248016,0.14448833465576172,0.0007272674363255627
4.97401329278946,0.001,0.029730701819062233,712000,2008,8900,0.33233052492141724,0.07269197702407837,0.0007272674363255627
0.9695679672062397,0.001,0.05105147510766983,720000,2008,9000,0.0608658567070961,0.7172225117683411,0.0007272674363255627
1.8626242220401763,0.001,1.0462803840637207,728000,2009,9100,0.10199765861034393,0.7189167439937592,0.0007272674363255627
7.733074653148651,0.001,0.9370913505554199,736000,2009,9200,0.14730706810951233,0.5446690917015076,0.0007272674363255627
3.4706440307199955,0.001,0.4070114493370056,744000,2009,9300,0.17096611857414246,0.9029069766402245,0.0007272674363255627
7.036419859528541,0.001,1.4222822189331055,752000,2010,9400,0.5015519857406616,0.8544939905405045,0.0007272674363255627
3.483815361559391,0.001,1.6897146701812744,760000,2011,9500,0.25551721453666687,0.724718451499939,0.0007272674363255627
0.6700918859802186,0.001,2.148984432220459,768000,2012,9600,0.002300248248502612,0.985598735511303,0.0007272674363255627
3.988607805967331,0.001,1.8200809955596924,776000,2012,9700,0.22481855750083923,0.8326684087514877,0.0007272674363255627
2.20924089550972,0.001,2.007803440093994,784000,2012,9800,0.05142899602651596,0.7531031966209412,0.0007272674363255627
11.56877458691597,0.001,1.062244176864624,792000,2012,9900,0.2578767240047455,0.9224131405353546,0.0007272674363255627
2.3078863084316255,0.001,1.9657833576202393,800000,2012,10000,0.18554896116256714,0.6647272706031799,0.0007272674363255627
5.97422654479742,0.001,1.1559090614318848,808000,2013,10100,0.379729300737381,0.9446577057242393,0.0007272674363255627
2.9584889337420464,0.001,1.845505714416504,816000,2013,10200,0.4111503064632416,0.8093951344490051,0.0007272674363255627
5.396029469370842,0.001,1.661104440689087,824000,2014,10300,0.08940702676773071,0.9694669507443905,0.0007272674363255627
9.865221500396729,0.001,0.15507419407367706,832000,2015,10400,0.3637023866176605,0.7397965490818024,0.0007272674363255627
3.3594642829149963,0.001,1.7065727710723877,840000,2015,10500,0.09385879337787628,0.9431225322186947,0.0007272674363255627
6.7329485476016995,0.001,1.7413734197616577,848000,2015,10600,0.16035476326942444,0.9733769297599792,0.0007272674363255627
6.666460728645324,0.001,1.3244377374649048,856000,2016,10700,0.8872184753417969,0.7738207876682281,0.0007272674363255627
4.267916738986969,0.001,1.7465753555297852,864000,2017,10800,0.3969173729419708,0.8816009610891342,0.0007272674363255627
8.522942709922791,0.001,1.3729159832000732,872000,2017,10900,2.9123613834381104,0.44260382652282715,0.0007272674363255627
3.5705751940608024,0.001,1.8800417184829712,880000,2018,11000,0.08830390125513077,0.8267793655395508,0.0007272674363255627
7.230302393436432,0.001,0.8727830052375793,888000,2019,11100,0.09272387623786926,0.978016147390008,0.0007272674363255627
4.687979674339294,0.001,1.8353683948516846,896000,2019,11200,0.08858687430620193,0.9528410509228706,0.0007272674363255627
6.114178550243378,0.001,1.538649082183838,904000,2019,11300,0.6838476657867432,0.07572036981582642,0.0007272674363255627
0.7665087416768074,0.001,2.1633970737457275,912000,2019,11400,0.11848551034927368,0.2194080352783203,0.0007272674363255627
3.2811294212937354,0.001,1.852097511291504,920000,2020,11500,0.412122905254364,0.7921071499586105,0.0007272674363255627
1.8589999780058861,0.001,2.030104160308838,928000,2019,11600,0.11201254278421402,0.5208959877490997,0.0007272674363255627
11.579650062322617,0.001,0.37919577956199646,936000,2020,11700,0.30284884572029114,0.9644791595637798,0.0007272674363255627
5.334919684380293,0.001,1.3799506425857544,944000,2020,11800,0.4191613793373108,0.9417208731174469,0.0007272674363255627
5.032105639576912,0.001,1.2656505107879639,952000,2020,11900,0.06399187445640564,0.9713599812239408,0.0007272674363255627
5.235927334427833,0.001,1.8802359104156494,960000,2020,12000,0.11887750774621964,0.978602085262537,0.0007272674363255627
8.84719617664814,0.001,0.6390367150306702,968000,2020,12100,0.1625121384859085,0.9659346677362919,0.0007272674363255627
7.934807169437408,0.001,1.2147995233535767,976000,2021,12200,0.18434813618659973,0.885995127260685,0.0007272674363255627
1.6802723094820977,0.001,2.0465457439422607,984000,2021,12300,0.12519365549087524,0.8359221816062927,0.0007272674363255627
7.746653705835342,0.001,1.2591577768325806,992000,2021,12400,0.1688590794801712,0.9574968405067921,0.0007272674363255627
8.359591209888459,0.001,0.8583185076713562,1000000,2021,12500,0.16824626922607422,0.9783159960061312,0.0007272674363255627
5.474573478102684,0.001,1.3634939193725586,1008000,2022,12600,1.0169870853424072,0.8822009265422821,0.0007272674363255627
4.809866043925285,0.001,1.2100155353546143,1016000,2023,12700,0.18777164816856384,0.8815676867961884,0.0007272674363255627
5.069979256391525,0.001,1.6117258071899414,1024000,2024,12800,0.2386280596256256,0.7640175074338913,0.0007272674363255627
1.8230929108336569,0.001,1.9896936416625977,1032000,2024,12900,0.2823548913002014,0.5801522135734558,0.0007272674363255627
5.729370194673538,0.001,1.4155356884002686,1040000,2025,13000,1.3921416997909546,0.4192720055580139,0.0007272674363255627
4.9352122157812115,0.001,1.5453917980194092,1048000,2025,13100,0.42786234617233276,0.5471493899822235,0.0007272674363255627
4.668731163442135,0.001,1.574065089225769,1056000,2026,13200,0.10926735401153564,0.9840794540941715,0.0007272674363255627
4.576817379891873,0.001,1.6801927089691162,1064000,2026,13300,0.1289471834897995,0.9653027839958668,0.0007272674363255627
6.9405900061130525,0.001,1.3581087589263916,1072000,2027,13400,0.14157530665397644,0.9537270776927471,0.0007272674363255627
9.722858291864394,0.001,0.9563921689987183,1080000,2027,13500,0.3175409436225891,0.8599501997232437,0.0007272674363255627
4.871759778261184,0.001,1.3279157876968384,1088000,2027,13600,0.08960709720849991,0.920748271048069,0.0007272674363255627
2.729667754471302,0.001,1.7510888576507568,1096000,2028,13700,0.1468246430158615,0.8536468148231506,0.0007272674363255627
9.990237349271775,0.001,0.9265780448913574,1104000,2028,13800,0.15115296840667725,0.8784157410264015,0.0007272674363255627
6.476761350035668,0.001,1.412545919418335,1112000,2028,13900,0.20903226733207703,0.9624405540525913,0.0007272674363255627
3.7453347116708757,0.001,1.784375786781311,1120000,2028,14000,0.14906112849712372,0.8736709356307983,0.0007272674363255627
7.210873493552208,0.001,1.273203730583191,1128000,2029,14100,0.2555229067802429,0.9663941487669945,0.0007272674363255627
4.490982314944267,0.001,1.7212188243865967,1136000,2029,14200,0.12139870971441269,0.9147123023867607,0.0007272674363255627
8.339981126785279,0.001,1.4515795707702637,1144000,2029,14300,0.09415747225284576,0.9834532290697098,0.0007272674363255627
5.169991388916969,0.001,1.820627212524414,1152000,2029,14400,0.1283664107322693,0.9792436491698027,0.0007272674363255627
7.719652378559113,0.001,0.8729817271232605,1160000,2029,14500,0.16746483743190765,0.8040950745344162,0.0007272674363255627
6.129612052440644,0.001,1.651017427444458,1168000,2030,14600,0.07767100632190704,0.9592981263995171,0.0007272674363255627
5.3592509686946865,0.001,1.6732091903686523,1176000,2030,14700,0.17260609567165375,0.9595693126320839,0.0007272674363255627
5.648753201961517,0.001,1.292697548866272,1184000,2030,14800,0.285151869058609,0.9460417255759239,0.0007272674363255627
5.614814579486847,0.001,1.3631552457809448,1192000,2030,14900,0.595629096031189,0.45110058784484863,0.0007272674363255627
3.5488257743418217,0.001,1.4777758121490479,1200000,2030,15000,0.24945011734962463,0.8425995111465454,0.0007272674363255627
5.866782942414284,0.001,1.7265888452529907,1208000,2030,15100,0.26328811049461365,0.915674053132534,0.0007272674363255627
13.780137050151826,0.001,0.050286948680877686,1216000,2030,15200,0.2165357619524002,0.9204714372754097,0.0007272674363255627
3.507437162473798,0.001,0.314078152179718,1224000,2029,15300,0.15326610207557678,0.9567515105009079,0.0007272674363255627
2.6834833446890114,0.001,1.2534197568893433,1232000,2029,15400,0.16371658444404602,0.9529839940369129,0.0007272674363255627
5.114588977023959,0.001,0.9562990069389343,1240000,2029,15500,0.2843196988105774,0.9628406688570976,0.0007272674363255627
7.502132745087147,0.001,0.8500938415527344,1248000,2030,15600,0.4265490472316742,0.9743396900594234,0.0007272674363255627
2.975260503217578,0.001,1.378432273864746,1256000,2030,15700,0.18254926800727844,0.9304439127445221,0.0007272674363255627
7.44454217851162,0.001,1.5691457986831665,1264000,2030,15800,0.4670833647251129,0.856046512722969,0.0007272674363255627
8.34964325428009,0.001,1.4866397380828857,1272000,2030,15900,0.6871079802513123,0.8252095580101013,0.0007272674363255627
3.3622777942568063,0.001,1.4847562313079834,1280000,2031,16000,0.11978945881128311,0.9725296627730131,0.0007272674363255627
4.1123523831367494,0.001,1.4679678678512573,1288000,2031,16100,0.1585160791873932,0.9461556524038315,0.0007272674363255627
5.951110169291496,0.001,1.4695379734039307,1296000,2032,16200,0.2189401090145111,0.9707095492631197,0.0007272674363255627
3.241492057591677,0.001,1.7585363388061523,1304000,2032,16300,0.14233355224132538,0.9452518969774246,0.0007272674363255627
10.014173293113709,0.001,0.9032630920410156,1312000,2032,16400,3.547999858856201,0.5665052831172943,0.0007272674363255627
4.041190525889396,0.001,1.7149975299835205,1320000,2032,16500,0.4210466742515564,0.9091631397604942,0.0007272674363255627
6.716534841060638,0.001,1.3106647729873657,1328000,2033,16600,0.1792694628238678,0.8051598966121674,0.0007272674363255627
9.107858714461326,0.001,0.7071069478988647,1336000,2033,16700,0.24810270965099335,0.9458616711199284,0.0007272674363255627
7.640059435367585,0.001,1.4358813762664795,1344000,2033,16800,0.1603146493434906,0.9612317383289337,0.0007272674363255627
5.251005694270134,0.001,1.3983395099639893,1352000,2033,16900,0.2171914130449295,0.9264733120799065,0.0007272674363255627
6.245038414001465,0.001,0.45924773812294006,1360000,2033,17000,0.11480774730443954,0.9710276070982218,0.0007272674363255627
7.854978317022324,0.001,1.2182179689407349,1368000,2034,17100,0.5550259351730347,0.8132594525814056,0.0007272674363255627
6.202441766858101,0.001,1.4070491790771484,1376000,2034,17200,0.19870784878730774,0.9654968045651913,0.0007272674363255627
5.821958011388778,0.001,0.9325298070907593,1384000,2034,17300,0.17414236068725586,0.9147970154881477,0.0007272674363255627
5.931885766983032,0.001,1.2097899913787842,1392000,2034,17400,0.1635378897190094,0.9326247125864029,0.0007272674363255627
2.607175633683801,0.001,1.646571159362793,1400000,2034,17500,0.14408652484416962,0.8896642401814461,0.0007272674363255627
3.4665665209293364,0.001,1.811936616897583,1408000,2034,17600,0.12371574342250824,0.8939521014690399,0.0007272674363255627
8.889945518970489,0.001,1.1119611263275146,1416000,2034,17700,0.09860149770975113,0.9885852793231606,0.0007272674363255627
6.49552863240242,0.001,1.5677152872085571,1424000,2034,17800,0.12116087973117828,0.9566063098609447,0.0007272674363255627
7.8169187128543856,0.001,1.482558012008667,1432000,2034,17900,0.28730496764183044,0.9410748332738876,0.0007272674363255627
4.507219575345516,0.001,1.5813268423080444,1440000,2035,18000,0.17414888739585876,0.9071112126111984,0.0007272674363255627
4.7818716540932655,0.001,1.6479957103729248,1448000,2035,18100,0.19060590863227844,0.9344944804906845,0.0007272674363255627
4.715450655668974,0.001,1.6535440683364868,1456000,2035,18200,0.2261587381362915,0.9252737164497375,0.0007272674363255627
4.792162661254406,0.001,1.5477464199066162,1464000,2035,18300,0.1397021859884262,0.9360150322318077,0.0007272674363255627
4.550995418429375,0.001,1.611943006515503,1472000,2035,18400,0.56646728515625,0.5662226974964142,0.0007272674363255627
4.6305428624153135,0.001,1.5930979251861572,1480000,2035,18500,0.4190768301486969,0.8779634982347488,0.0007272674363255627
5.937269258499145,0.001,1.446046233177185,1488000,2035,18600,0.24739618599414825,0.8974304348230362,0.0007272674363255627
10.414840370416641,0.001,0.42832502722740173,1496000,2035,18700,0.15430445969104767,0.9935846957378089,0.0007272674363255627
5.435698916018009,0.001,1.1646679639816284,1504000,2035,18800,0.15155772864818573,0.9378083609044552,0.0007272674363255627
6.641461074352264,0.001,1.5561740398406982,1512000,2036,18900,0.1424567997455597,0.9608226418495178,0.0007272674363255627
9.095714908838271,0.001,0.6317516565322876,1520000,2036,19000,0.2801782786846161,0.9091134145855904,0.0007272674363255627
6.513411223888397,0.001,1.3560084104537964,1528000,2036,19100,0.11398828029632568,0.9757096692919731,0.0007272674363255627
9.322179007530213,0.001,1.1708168983459473,1536000,2036,19200,0.4158563017845154,0.9035250246524811,0.0007272674363255627
8.907121846079827,0.001,1.192000389099121,1544000,2036,19300,0.2269909381866455,0.9619510397315025,0.0007272674363255627
8.32139173746109,0.001,1.2077686786651611,1552000,2036,19400,0.9429877996444702,0.9508522637188435,0.0007272674363255627
6.350370013713837,0.001,1.231751799583435,1560000,2036,19500,0.21100763976573944,0.9700205400586128,0.0007272674363255627
4.131135126575828,0.001,1.1940001249313354,1568000,2036,19600,0.3456316590309143,0.9636123329401016,0.0007272674363255627
3.1341281831264496,0.001,1.5944082736968994,1576000,2036,19700,0.09855516999959946,0.9669324047863483,0.0007272674363255627
4.915612328052521,0.001,1.7926595211029053,1584000,2036,19800,0.1480567753314972,0.8544390350580215,0.0007272674363255627
6.549142134189606,0.001,1.5903067588806152,1592000,2036,19900,0.10314120352268219,0.9891303842887282,0.0007272674363255627
7.112996137142181,0.001,1.4914191961288452,1600000,2036,20000,0.10448150336742401,0.9767894092947245,0.0007272674363255627
6.122703087329865,0.001,1.579930305480957,1608000,2036,20100,0.18574628233909607,0.9255507439374924,0.0007272674363255627
6.025735354423523,0.001,1.7348474264144897,1616000,2037,20200,1.8584003448486328,-0.32765185832977295,0.0007272674363255627
8.238206797838211,0.001,1.4955403804779053,1624000,2037,20300,1.3248846530914307,0.6761161684989929,0.0007272674363255627
5.486855298280716,0.001,1.4914846420288086,1632000,2037,20400,0.2665657699108124,0.9454516097903252,0.0007272674363255627
5.876116836071015,0.001,1.6125386953353882,1640000,2037,20500,0.0763147622346878,0.9535477422177792,0.0007272674363255627
3.235584856569767,0.001,1.8744720220565796,1648000,2037,20600,1.9266741275787354,0.37246888875961304,0.0007272674363255627
4.471604520082474,0.001,1.6929550170898438,1656000,2037,20700,0.5999011397361755,0.6793724894523621,0.0007272674363255627
3.617633706331253,0.001,1.9226715564727783,1664000,2037,20800,0.15874335169792175,0.7118375897407532,0.0007272674363255627
4.52244259417057,0.001,0.6356314420700073,1672000,2037,20900,0.08517147600650787,0.982625599950552,0.0007272674363255627
10.405911940336228,0.001,1.325670599937439,1680000,2037,21000,1.004439115524292,0.7734837383031845,0.0007272674363255627
9.35300903916359,0.001,1.4470293521881104,1688000,2037,21100,0.9713472127914429,0.8412831425666809,0.0007272674363255627
8.933588600158691,0.001,1.3122915029525757,1696000,2037,21200,0.4041971266269684,0.9203283712267876,0.0007272674363255627
4.905336890555918,0.001,1.6722726821899414,1704000,2037,21300,0.2031364142894745,0.9547917172312737,0.0007272674363255627
6.2424148440361025,0.001,0.020778289064764977,1712000,2037,21400,0.32973361015319824,0.9153898283839226,0.0007272674363255627
6.035613249987364,0.001,1.0438191890716553,1720000,2037,21500,0.1688711941242218,0.9646228775382042,0.0007272674363255627
3.721738810092211,0.001,0.38647088408470154,1728000,2037,21600,1.0159504413604736,0.7564334869384766,0.0007272674363255627
7.3269037932157515,0.001,1.5894339084625244,1736000,2038,21700,0.24368715286254883,0.9585259705781937,0.0007272674363255627
4.471535448729992,0.001,1.6360008716583252,1744000,2038,21800,0.5024421811103821,0.7549561858177185,0.0007272674363255627
3.5004098266363144,0.001,1.8636146783828735,1752000,2038,21900,0.12852446734905243,0.9172070920467377,0.0007272674363255627
9.168938493728637,0.001,1.2006042003631592,1760000,2038,22000,0.1968681514263153,0.9344741106033325,0.0007272674363255627
6.794498175382614,0.001,1.5362441539764404,1768000,2038,22100,0.14964456856250763,0.9629856459796429,0.0007272674363255627
5.418535912036896,0.001,1.3234784603118896,1776000,2038,22200,0.15811865031719208,0.9412987791001797,0.0007272674363255627
5.492468281090259,0.001,1.0815354585647583,1784000,2039,22300,0.13784533739089966,0.9554077796638012,0.0007272674363255627
6.8881727933883665,0.001,1.5445499420166016,1792000,2039,22400,0.22469305992126465,0.8350318074226379,0.0007272674363255627
6.21344141215086,0.001,1.4535892009735107,1800000,2038,22500,0.3920491337776184,0.8761335983872414,0.0007272674363255627
3.810388584015891,0.001,1.655024766921997,1808000,2039,22600,0.21849282085895538,0.9263488054275513,0.0007272674363255627
11.052602300047875,0.001,1.2560596466064453,1816000,2039,22700,0.16243325173854828,0.983601551502943,0.0007272674363255627
5.786916461586952,0.001,1.4736852645874023,1824000,2038,22800,0.2795349657535553,0.9205292761325836,0.0007272674363255627
6.612439543008804,0.001,1.5659139156341553,1832000,2039,22900,0.3011118769645691,0.9384364038705826,0.0007272674363255627
7.567303732037544,0.001,1.1468284130096436,1840000,2038,23000,0.20777305960655212,0.9631637968122959,0.0007272674363255627
10.933748227357864,0.001,1.2671854496002197,1848000,2038,23100,0.48094597458839417,0.8494952619075775,0.0007272674363255627
7.491726191341877,0.001,1.3516700267791748,1856000,2039,23200,0.2318662703037262,0.9661929272115231,0.0007272674363255627
6.836883702874184,0.001,1.430141806602478,1864000,2039,23300,0.242915078997612,0.9520579017698765,0.0007272674363255627
5.162975570559501,0.001,1.4282115697860718,1872000,2039,23400,0.13007457554340363,0.9139105081558228,0.0007272674363255627
11.212600368261338,0.001,0.7092151045799255,1880000,2039,23500,0.24148094654083252,0.9493268169462681,0.0007272674363255627
6.680971622467041,0.001,1.525809645652771,1888000,2039,23600,0.43145647644996643,0.7842723578214645,0.0007272674363255627
4.386865670979023,0.001,1.5469762086868286,1896000,2039,23700,0.12755389511585236,0.9248302727937698,0.0007272674363255627
5.945951122045517,0.001,1.2467011213302612,1904000,2039,23800,0.5283007621765137,0.7766534090042114,0.0007272674363255627
3.009531761705875,0.001,1.7319068908691406,1912000,2040,23900,0.1489243507385254,0.7780230045318604,0.0007272674363255627
7.043015766143799,0.001,1.2305378913879395,1920000,2040,24000,0.5771164298057556,0.778630256652832,0.0007272674363255627
11.363527399301528,0.001,1.2047053575515747,1928000,2041,24100,0.2675820291042328,0.9319233894348145,0.0007272674363255627
3.287125811725855,0.001,1.654747724533081,1936000,2041,24200,0.33209818601608276,0.9067136570811272,0.0007272674363255627
9.489114618301391,0.001,1.049255132675171,1944000,2041,24300,0.2002805769443512,0.9742061942815781,0.0007272674363255627
8.482634961605072,0.001,0.9178398251533508,1952000,2041,24400,0.15798835456371307,0.9814360812306404,0.0007272674363255627
3.6030359134078025,0.001,1.7206542491912842,1960000,2041,24500,0.445608913898468,0.8023148775100708,0.0007272674363255627
4.726632653921842,0.001,1.5639921426773071,1968000,2041,24600,0.7727405428886414,0.7482088506221771,0.0007272674363255627
6.374628889560699,0.001,1.0063421726226807,1976000,2041,24700,1.8663114309310913,0.5087504982948303,0.0007272674363255627
4.893148103356362,0.001,1.1403781175613403,1984000,2041,24800,0.25716596841812134,0.9517372101545334,0.0007272674363255627
7.708987146615982,0.001,1.1592445373535156,1992000,2041,24900,0.7984036207199097,0.8752886354923248,0.0007272674363255627
8.407459700107575,0.001,1.113004446029663,2000000,2042,25000,0.22082385420799255,0.9644910432398319,0.0007272674363255627
8.158324965834618,0.001,1.351905107498169,2008000,2042,25100,0.16914889216423035,0.9804324079304934,0.0007272674363255627
6.932411462068558,0.001,1.368403434753418,2016000,2042,25200,0.26180046796798706,0.9536816813051701,0.0007272674363255627
5.845590478181839,0.001,1.2798336744308472,2024000,2042,25300,0.13612110912799835,0.9705292340368032,0.0007272674363255627
7.38358833938837,0.001,1.1873725652694702,2032000,2042,25400,0.14412204921245575,0.9824495613574982,0.0007272674363255627
9.37167267203331,0.001,1.062247633934021,2040000,2042,25500,1.5748536586761475,0.8899157717823982,0.0007272674363255627
3.0809303261339664,0.001,1.7087528705596924,2048000,2043,25600,0.17190337181091309,0.8977288976311684,0.0007272674363255627
5.343234890699387,0.001,1.5621662139892578,2056000,2043,25700,0.2666412889957428,0.7886393815279007,0.0007272674363255627
6.377269092202186,0.001,1.4843641519546509,2064000,2043,25800,0.16546206176280975,0.9675970785319805,0.0007272674363255627
6.160247170925141,0.001,1.4840736389160156,2072000,2043,25900,0.23020538687705994,0.9299110770225525,0.0007272674363255627
7.6765178218483925,0.001,1.1870862245559692,2080000,2043,26000,0.2613263428211212,0.9771849475800991,0.0007272674363255627
6.367470470070839,0.001,1.020835518836975,2088000,2043,26100,0.1558367758989334,0.9784639459103346,0.0007272674363255627
6.818915995955467,0.001,1.5705537796020508,2096000,2043,26200,0.435941219329834,0.9144694209098816,0.0007272674363255627
5.523568013310433,0.001,1.184828519821167,2104000,2044,26300,0.15037992596626282,0.9450167566537857,0.0007272674363255627
10.927853456139564,0.001,1.3183265924453735,2112000,2044,26400,0.17460188269615173,0.9867816064506769,0.0007272674363255627
5.142697292566299,0.001,1.7241634130477905,2120000,2043,26500,0.2596510350704193,0.9398058243095875,0.0007272674363255627
8.298907110095024,0.001,1.2872073650360107,2128000,2043,26600,0.4224136769771576,0.9706617631018162,0.0007272674363255627
7.2243366435170175,0.001,1.26789128780365,2136000,2043,26700,2.140247106552124,0.7584303766489029,0.0007272674363255627
5.527010490000248,0.001,1.0319116115570068,2144000,2043,26800,0.7082287073135376,0.7822146713733673,0.0007272674363255627
5.920172315835953,0.001,1.3464950323104858,2152000,2044,26900,0.32365888357162476,0.959614958614111,0.0007272674363255627
6.637005308270455,0.001,1.296720266342163,2160000,2043,27000,0.1595657765865326,0.9403965324163437,0.0007272674363255627
4.4944049507379535,0.001,0.9189559817314148,2168000,2044,27100,0.2827215790748596,0.9544890560209751,0.0007272674363255627
6.482564118504524,0.001,1.12198805809021,2176000,2044,27200,0.23746132850646973,0.9670282155275345,0.0007272674363255627
8.612055125832558,0.001,1.221318244934082,2184000,2044,27300,0.3084236979484558,0.9443503729999065,0.0007272674363255627
4.585573986172676,0.001,1.5273196697235107,2192000,2044,27400,0.10798784345388412,0.9600945971906185,0.0007272674363255627
