nupdates,fps,explained_variance,policy_entropy,total_timesteps,value_loss,avg reward,learning rate
58400,1824,-0.7836170196533203,1.0986100435256958,4672000,1.6526952322237776e-06,0.0028019979754844828,0.001
58500,1823,-0.2878897190093994,1.098609447479248,4680000,1.2769811519319774e-06,0.0007025202688964782,0.001
58600,1823,-2.1581645011901855,1.0986067056655884,4688000,1.758288590281154e-06,0.002055391468456946,0.001
58700,1824,-0.6768887042999268,1.098610758781433,4696000,1.9767517187574413e-06,0.0010321916052362212,0.001
58800,1824,-1.0439379215240479,1.098610520362854,4704000,2.3711222638667095e-06,0.0016682306691222948,0.001
58900,1823,-0.7046190500259399,1.0986096858978271,4712000,1.1652335842882167e-06,0.0018962395404741982,0.001
59000,1824,-0.22931921482086182,1.0986095666885376,4720000,1.4631677913712338e-06,-0.003058175792102702,0.001
59100,1824,-0.8433396816253662,1.098611831665039,4728000,1.9467152014840394e-06,0.0007523377512370644,0.001
59200,1824,-1.3528258800506592,1.0986120700836182,4736000,1.8014212628258974e-06,-0.001773819739173632,0.001
59300,1823,-0.15354549884796143,1.09861159324646,4744000,1.5023102832856239e-06,-0.0008409306396060856,0.001
59400,1824,-1.8500480651855469,1.0986112356185913,4752000,1.7523876749692135e-06,-0.0021215936976659577,0.001
59500,1824,-1.758213758468628,1.0986120700836182,4760000,1.1066007346016704e-06,-0.0009253387435819605,0.001
59600,1824,-0.4371933937072754,1.0986111164093018,4768000,1.7990894320973894e-06,0.0009467412938647613,0.001
59700,1824,-0.15182554721832275,1.0986011028289795,4776000,1.5509824606851907e-06,-6.522891326312674e-05,0.001
59800,1824,-0.7460745573043823,1.098611831665039,4784000,2.718492169151432e-06,-0.00013815018774039346,0.001
59900,1824,-0.6605923175811768,1.09861159324646,4792000,1.633481929275149e-06,0.0005794125557258667,0.001
60000,1824,-0.7140243053436279,1.0986101627349854,4800000,1.1307654403935885e-06,-0.0023515646291343726,0.001
60100,1824,-1.5058715343475342,1.0986123085021973,4808000,2.6519155653659254e-06,-0.00030612308188437964,0.001
60200,1824,-0.33083271980285645,1.09861159324646,4816000,1.1266936326137511e-06,-0.0005286556734631631,0.001
60300,1824,-3.311840057373047,1.0986108779907227,4824000,1.2648788469959982e-06,0.0019696982664754612,0.001
60400,1824,-0.8118609189987183,1.0986120700836182,4832000,1.3085921182209859e-06,0.0026699461267071455,0.001
60500,1824,-0.5718663930892944,1.0986117124557495,4840000,1.3702840533369454e-06,0.0001092456778678752,0.001
60600,1824,-0.38268518447875977,1.0986106395721436,4848000,1.6635543715892709e-06,0.002582453608920332,0.001
60700,1824,-0.8401151895523071,1.0986106395721436,4856000,2.479132035659859e-06,0.0006591341190869571,0.001
60800,1824,-2.018259048461914,1.0986099243164062,4864000,1.965579713214538e-06,0.0015805415614522644,0.001
60900,1824,-0.5017527341842651,1.0986108779907227,4872000,1.2352780913715833e-06,0.004614533635322005,0.001
61000,1824,0.025898396968841553,1.0986101627349854,4880000,1.7410560531061492e-06,-0.0011840512555409076,0.001
61100,1824,-0.6786864995956421,1.0986117124557495,4888000,1.8196967630501604e-06,-0.0006720498711786149,0.001
61200,1824,-0.9497387409210205,1.0986106395721436,4896000,2.3439147298631724e-06,-0.003416192837175913,0.001
61300,1824,-0.6974008083343506,1.0986108779907227,4904000,1.7380519921061932e-06,-0.0013145241766324034,0.001
61400,1824,-2.4220166206359863,1.098557949066162,4912000,1.8758058786261245e-06,0.001356388745625736,0.001
61500,1824,-2.4174084663391113,1.0985978841781616,4920000,1.0774117527034832e-06,-0.0003074688519518531,0.001
61600,1824,-0.40846335887908936,1.0986032485961914,4928000,2.2031117623555474e-06,0.0009454708449993631,0.001
61700,1824,-0.06405138969421387,1.0986084938049316,4936000,2.1127743821125478e-06,-0.0008556620744457177,0.001
61800,1823,-1.575000524520874,1.0986112356185913,4944000,1.1521105989231728e-06,-0.002896359542501159,0.001
61900,1824,-1.3303751945495605,1.0986120700836182,4952000,2.5386118522874312e-06,-0.005153595632873475,0.001
62000,1824,-2.640596628189087,1.09861159324646,4960000,1.9609747141657863e-06,-0.002444469108013436,0.001
62100,1824,-0.2423553466796875,1.0986106395721436,4968000,1.833218448155094e-06,-0.00291760123000131,0.001
62200,1823,-1.4801836013793945,1.098609209060669,4976000,1.1932518191315467e-06,0.002094282759753696,0.001
62300,1824,-0.22383248805999756,1.098609209060669,4984000,2.3980901460163295e-06,0.0029609810837428084,0.001
62400,1824,-1.5761690139770508,1.0986120700836182,4992000,1.6509453644175665e-06,0.002337932040973101,0.001
62500,1824,-0.6496368646621704,1.0986120700836182,5000000,1.6707865597709315e-06,0.0024730684141104574,0.001
62600,1824,-0.7450883388519287,1.098611831665039,5008000,1.2206672863612766e-06,-0.0028147202590844246,0.001
62700,1824,-1.6608302593231201,1.0986120700836182,5016000,1.6678834526828723e-06,-0.0019574044512410183,0.001
62800,1824,-0.32779181003570557,1.0986100435256958,5024000,1.5003710132077686e-06,0.00016574838791711955,0.001
62900,1824,-0.2554818391799927,1.0986108779907227,5032000,2.4233825115516083e-06,-0.0016923678304010537,0.001
63000,1824,-0.4561772346496582,1.0986104011535645,5040000,1.946307065736619e-06,-0.0026903633599886234,0.001
63100,1824,-2.191563129425049,1.0986111164093018,5048000,1.8989219370268984e-06,-0.0017706826287394507,0.001
63200,1824,-1.492556095123291,1.098608374595642,5056000,1.7439031125832116e-06,-0.0030811134885880163,0.001
63300,1824,-1.4609384536743164,1.098610520362854,5064000,1.3001665593037615e-06,-0.0025454722199356183,0.001
63400,1824,-1.4951133728027344,1.0986117124557495,5072000,1.8140177644454525e-06,0.0009796580962756706,0.001
63500,1824,-0.915518045425415,1.0986123085021973,5080000,1.1299505331408e-06,2.757607671810547e-05,0.001
63600,1824,-1.2094507217407227,1.0986114740371704,5088000,2.1618930077238474e-06,0.0013341646490516723,0.001
63700,1824,-0.17143964767456055,1.0986113548278809,5096000,1.631594386708457e-06,-0.0017560591259098146,0.001
63800,1824,-1.3016088008880615,1.0986108779907227,5104000,1.6707748500266462e-06,-0.0017629581969231367,0.001
63900,1824,-0.020966649055480957,1.0986069440841675,5112000,1.7487952845840482e-06,0.0009264610152058594,0.001
64000,1824,-0.6273835897445679,1.0986051559448242,5120000,1.7489703623141395e-06,0.0002027511016422068,0.001
64100,1824,-0.566012978553772,1.098611831665039,5128000,2.056017819995759e-06,0.0025361318912473507,0.001
64200,1824,-0.7132675647735596,1.098610281944275,5136000,2.5828373964031925e-06,0.00022238937344809528,0.001
64300,1824,-1.6549651622772217,1.09861159324646,5144000,1.91588219422556e-06,-0.0018680261370718654,0.001
64400,1824,-1.3285372257232666,1.09861159324646,5152000,1.5733737654954894e-06,-0.0003741632350283908,0.001
64500,1824,-0.9135575294494629,1.09861159324646,5160000,1.5548263263553963e-06,0.0024998566921567546,0.001
64600,1824,-0.5738297700881958,1.0986013412475586,5168000,1.918044972626376e-06,0.0012665844838238628,0.001
64700,1824,-1.5073215961456299,1.098610281944275,5176000,1.3503084801413934e-06,-0.0031827476224862037,0.001
64800,1824,-1.3234584331512451,1.0986120700836182,5184000,3.1277043035515817e-06,-0.0026011888112407178,0.001
64900,1824,-1.496328592300415,1.0986109972000122,5192000,2.6810939743882045e-06,0.0010473057687704567,0.001
65000,1824,-0.7720396518707275,1.0986111164093018,5200000,1.3029182355239755e-06,-0.0030370801798198952,0.001
65100,1824,-1.0393404960632324,1.098611831665039,5208000,1.3698443126486382e-06,-0.0012743269235215848,0.001
65200,1824,-0.0973203182220459,1.09861159324646,5216000,2.039976607193239e-06,-0.0026801477779372362,0.001
65300,1824,-1.0117371082305908,1.0986117124557495,5224000,1.5310364460674464e-06,-0.0011050985152451175,0.001
65400,1824,-0.7892032861709595,1.0986113548278809,5232000,2.0961149402864976e-06,0.0012792746487320984,0.001
65500,1824,-0.9746378660202026,1.0986120700836182,5240000,1.7430463685741415e-06,-0.0004804051261913855,0.001
65600,1824,-0.26789987087249756,1.0986120700836182,5248000,1.5816694940440357e-06,0.002583065757062286,0.001
65700,1824,-0.16578805446624756,1.0986120700836182,5256000,1.620752300368622e-06,0.001150290809573562,0.001
65800,1824,-1.2250847816467285,1.0986108779907227,5264000,1.4216235513231368e-06,0.0027146566957526375,0.001
65900,1824,-0.9988088607788086,1.098611831665039,5272000,2.036003479588544e-06,0.0021357838275434917,0.001
66000,1824,-0.8130737543106079,1.0986113548278809,5280000,1.8679977529245662e-06,0.001995522429206176,0.001
66100,1824,-1.53074049949646,1.098610281944275,5288000,1.2626243233171408e-06,0.0029124199601938015,0.001
66200,1824,-1.4767978191375732,1.0986113548278809,5296000,2.6686195724323625e-06,0.0037008731786045248,0.001
66300,1824,-0.7638930082321167,1.0986120700836182,5304000,2.381163312747958e-06,3.176478892328305e-05,0.001
66400,1824,-0.48773717880249023,1.09861159324646,5312000,1.701927089925448e-06,0.0004954915417329176,0.001
66500,1824,-0.3783656358718872,1.0986120700836182,5320000,1.1438430647103814e-06,0.000998518500045975,0.001
66600,1824,-0.3220025300979614,1.0986109972000122,5328000,1.5075360124683357e-06,0.0002428690624583396,0.001
66700,1824,-0.6321148872375488,1.0986098051071167,5336000,1.8720829757512547e-06,0.0023320624755797325,0.001
66800,1824,-0.8186628818511963,1.0986112356185913,5344000,1.2032678569084965e-06,0.00016890920360310702,0.001
66900,1824,-0.09323990345001221,1.0986100435256958,5352000,1.2581671171574271e-06,0.0009571018785209162,0.001
67000,1824,-0.6409629583358765,1.0986121892929077,5360000,1.7643540104472777e-06,0.0030764232891669963,0.001
67100,1824,-0.4196380376815796,1.0986101627349854,5368000,9.84000280368491e-07,-0.0004530669582891278,0.001
67200,1824,-1.3073947429656982,1.09861159324646,5376000,1.7685640614217846e-06,0.001199407955755305,0.001
67300,1824,-1.4792771339416504,1.0986099243164062,5384000,2.487616484359023e-06,-0.0006169060461616027,0.001
67400,1824,-0.6532195806503296,1.0986114740371704,5392000,1.3147958952686167e-06,0.0008545410029000778,0.001
67500,1824,-0.17499589920043945,1.098611831665039,5400000,1.6492510894750012e-06,-0.0033205458348675165,0.001
67600,1824,-0.13168346881866455,1.0986117124557495,5408000,1.128024564422958e-06,-0.0024952310111984845,0.001
67700,1824,0.05663740634918213,1.0986120700836182,5416000,1.4286796385931666e-06,-0.003176257359882584,0.001
67800,1824,-0.6861335039138794,1.09861159324646,5424000,1.05145795714634e-06,-0.0007262266775796888,0.001
67900,1824,-1.3574061393737793,1.0986095666885376,5432000,9.120746540247637e-07,-4.3834504731421474e-05,0.001
68000,1824,-0.46901392936706543,1.0986112356185913,5440000,1.4700171959702857e-06,-0.0005753252904469264,0.001
68100,1824,-0.3398325443267822,1.098610520362854,5448000,9.99433041215525e-07,0.0018986614086315967,0.001
68200,1824,-0.3956789970397949,1.0986106395721436,5456000,2.1649198060913477e-06,-0.0007611614353663753,0.001
68300,1824,-1.9195826053619385,1.0986096858978271,5464000,1.1113386335637188e-06,0.0031555115740047766,0.001
68400,1824,-0.8213018178939819,1.0986108779907227,5472000,8.03080013156432e-07,0.003978928760625422,0.001
68500,1824,-0.6780650615692139,1.0986121892929077,5480000,1.4249499145080335e-06,0.0026598235894198297,0.001
68600,1824,-0.4550769329071045,1.098609447479248,5488000,1.6477708868478658e-06,0.005186608234362211,0.001
68700,1824,-0.577880859375,1.0986093282699585,5496000,1.8970076780533418e-06,0.003220834471721901,0.001
68800,1824,-0.260647177696228,1.098610281944275,5504000,1.3959363514004508e-06,0.0022522536302858496,0.001
68900,1824,-0.7039356231689453,1.0986117124557495,5512000,1.1062328439948033e-06,0.0009526785488560563,0.001
69000,1824,-2.3080084323883057,1.0986114740371704,5520000,2.1409000510175247e-06,-0.0010617875803291099,0.001
69100,1824,-1.4889264106750488,1.0986113548278809,5528000,1.9135432012262754e-06,0.0008337487559401779,0.001
69200,1824,-2.1803553104400635,1.098611831665039,5536000,2.1674873096344527e-06,-0.0011004090807546162,0.001
69300,1824,-0.41411924362182617,1.09861159324646,5544000,1.7988255649470375e-06,-0.0007661121815544902,0.001
69400,1824,-1.272209644317627,1.098609209060669,5552000,1.6826754745125072e-06,9.166363861368155e-06,0.001
69500,1824,-0.14612114429473877,1.0986061096191406,5560000,1.4737540823261952e-06,-0.0010294071362295654,0.001
69600,1824,-3.2185964584350586,1.0986114740371704,5568000,1.781198761818814e-06,0.0021259395871311426,0.001
69700,1824,-1.8595914840698242,1.0986111164093018,5576000,1.487892745899444e-06,-0.0009777975763427093,0.001
69800,1824,-0.8939534425735474,1.09861159324646,5584000,2.2563458514923695e-06,0.0012657646928346366,0.001
69900,1824,-0.08754730224609375,1.0986077785491943,5592000,1.6847461665747687e-06,-0.003071697759150993,0.001
70000,1824,-1.698922872543335,1.0986074209213257,5600000,1.5214434370136587e-06,-0.0005079282474525826,0.001
70100,1824,-0.10395002365112305,1.0986058712005615,5608000,1.4191087984727346e-06,-0.0028514187230030074,0.001
70200,1824,-0.2672600746154785,1.0986038446426392,5616000,1.1186500614712713e-06,-0.0022544773059053115,0.001
70300,1824,-1.0294694900512695,1.0986088514328003,5624000,1.3917517662775936e-06,-0.0032597708253888414,0.001
70400,1824,-0.6862989664077759,1.098610758781433,5632000,1.9486888049868867e-06,0.00024396526828240894,0.001
70500,1824,-0.4980720281600952,1.0986108779907227,5640000,1.4903960163792362e-06,0.001371558146240659,0.001
70600,1824,-3.312915802001953,1.0986112356185913,5648000,1.1231805956413154e-06,0.0001959095964195967,0.001
70700,1824,-0.2469106912612915,1.0986045598983765,5656000,1.0577008424661472e-06,0.0016592089785262942,0.001
70800,1824,-1.6835551261901855,1.0986099243164062,5664000,1.9137473827868234e-06,0.0003770435109800019,0.001
70900,1824,-2.363478422164917,1.0986101627349854,5672000,1.750508090481162e-06,0.0019898873835813903,0.001
71000,1824,-2.012866973876953,1.0986095666885376,5680000,1.214699068441405e-06,0.001089657811280631,0.001
71100,1824,-0.9526511430740356,1.0986111164093018,5688000,1.259817850041145e-06,0.0001474052352932631,0.001
71200,1824,-0.9240207672119141,1.0986121892929077,5696000,1.0133328487427207e-06,0.0010245581735944143,0.001
71300,1824,-0.7150270938873291,1.0986112356185913,5704000,1.1947038274229271e-06,0.0015188298486464192,0.001
71400,1824,-1.0157864093780518,1.098609447479248,5712000,1.6667065665387781e-06,-0.00023441561929757882,0.001
71500,1824,-1.7786903381347656,1.0986095666885376,5720000,1.310390189246391e-06,0.003747534462308977,0.001
71600,1824,-0.569568395614624,1.0986101627349854,5728000,2.1578682662948268e-06,-0.0016171988736459753,0.001
71700,1824,-0.536608099937439,1.0986114740371704,5736000,1.2383338798827026e-06,-0.0008166128039192699,0.001
71800,1824,-0.44861841201782227,1.098610520362854,5744000,1.1133995485579362e-06,-0.0009805713225432555,0.001
71900,1824,-1.453174352645874,1.0986108779907227,5752000,1.6053839999585762e-06,-0.003669158142292872,0.001
72000,1824,-0.15467095375061035,1.09861159324646,5760000,9.131874207923829e-07,-0.0002707154735446693,0.001
72100,1824,-0.9796849489212036,1.09861159324646,5768000,2.000367658183677e-06,-0.001050327617849689,0.001
72200,1824,-0.9609781503677368,1.0986112356185913,5776000,1.1904570555998362e-06,-0.0012170233685537823,0.001
72300,1824,-0.8481311798095703,1.0986120700836182,5784000,9.503078217676375e-07,-0.0018776177992549492,0.001
72400,1823,-0.43739426136016846,1.0986120700836182,5792000,1.209868287332938e-06,-0.0006447861293054302,0.001
72500,1823,-0.9721909761428833,1.0986120700836182,5800000,1.3154947282600915e-06,-0.0008508445220286376,0.001
72600,1824,-0.7708539962768555,1.0986113548278809,5808000,1.1249192084505921e-06,-0.0005290483158432834,0.001
72700,1824,-0.7945766448974609,1.0986111164093018,5816000,1.3897649751015706e-06,-0.0014165064197300126,0.001
72800,1823,-0.6032801866531372,1.0986095666885376,5824000,1.6819624306663172e-06,0.00324188300055539,0.001
72900,1823,-0.8367835283279419,1.0986104011535645,5832000,1.5584713537464268e-06,0.00157669834616172,0.001
73000,1824,-3.736149311065674,1.0986112356185913,5840000,1.5429308177772327e-06,0.002101488963671727,0.001
73100,1824,-0.35936784744262695,1.0986111164093018,5848000,1.221978891408071e-06,0.001353571727668168,0.001
73200,1824,-0.27568864822387695,1.09861159324646,5856000,1.057535882864613e-06,-0.0017348877302083565,0.001
73300,1824,-0.30405867099761963,1.0986101627349854,5864000,1.909534375954536e-06,0.002545641271444765,0.001
73400,1824,-0.820649266242981,1.0986108779907227,5872000,1.0625334425640176e-06,0.0015847013431994129,0.001
73500,1824,-0.8261253833770752,1.0986101627349854,5880000,1.932221948663937e-06,-0.0005240497795057309,0.001
73600,1824,-0.6636512279510498,1.0986015796661377,5888000,2.019626208493719e-06,0.0021341808310722855,0.001
73700,1823,-0.6518696546554565,1.0986095666885376,5896000,1.2770977946274797e-06,0.0011409956379793585,0.001
73800,1824,-1.2085545063018799,1.0986093282699585,5904000,1.3016059483561548e-06,0.0006977055295351419,0.001
73900,1824,-1.5483872890472412,1.0986113548278809,5912000,1.4538769619321101e-06,-0.0012243046669027536,0.001
74000,1824,0.16236978769302368,1.098608374595642,5920000,1.186254507956619e-06,0.0001418785974237835,0.001
74100,1823,-1.1739492416381836,1.098611831665039,5928000,1.7024682392730028e-06,-0.003678841338842176,0.001
74200,1823,-0.09750962257385254,1.0986111164093018,5936000,1.93652749658213e-06,-0.00017243984472088415,0.001
74300,1823,-0.31933653354644775,1.0986111164093018,5944000,1.1856388937303564e-06,-0.0032713874759792818,0.001
74400,1824,-0.31681013107299805,1.098610281944275,5952000,1.6608603345957818e-06,-0.0016743343865528004,0.001
74500,1823,-0.4100043773651123,1.0986113548278809,5960000,1.2554029353850638e-06,0.0005771312287834007,0.001
74600,1823,-0.5974216461181641,1.0986076593399048,5968000,1.4384378346221638e-06,0.004276353446766734,0.001
74700,1823,-1.4549143314361572,1.0986080169677734,5976000,1.3324552128324285e-06,0.0007861465884161589,0.001
74800,1824,-1.6113076210021973,1.0986042022705078,5984000,2.4706596377654932e-06,0.0023452846173313445,0.001
74900,1823,-1.5840792655944824,1.0986096858978271,5992000,1.6932559674387448e-06,0.002706417074659839,0.001
75000,1823,-0.5929455757141113,1.098611831665039,6000000,1.547114152344875e-06,0.0024588968539319468,0.001
75100,1823,-0.34562909603118896,1.0986120700836182,6008000,1.3780232848148444e-06,-0.00011715568816725864,0.001
75200,1823,-0.4227691888809204,1.0986104011535645,6016000,9.080109748538234e-07,0.001663555671211725,0.001
75300,1823,-1.4590303897857666,1.098611831665039,6024000,1.9080835045315325e-06,0.0009307468120823614,0.001
75400,1823,-0.5092127323150635,1.0986106395721436,6032000,1.578682031322387e-06,0.00040123621570273824,0.001
75500,1823,-0.903276801109314,1.09861159324646,6040000,1.4559047940565506e-06,0.0012491353849327425,0.001
75600,1823,-0.3930474519729614,1.0986106395721436,6048000,1.4648435353592504e-06,-0.0008949823291914072,0.001
75700,1823,-1.4319846630096436,1.098611831665039,6056000,1.5180821719695814e-06,0.003240447769348975,0.001
75800,1823,-0.3115755319595337,1.0986090898513794,6064000,1.581722472110414e-06,0.0017192002351293922,0.001
75900,1823,-0.7456841468811035,1.09861159324646,6072000,1.2750940641126363e-06,0.0012815641584893456,0.001
76000,1824,-0.193550705909729,1.0986098051071167,6080000,1.3776993910141755e-06,0.0008875589615627178,0.001
76100,1823,-1.1942601203918457,1.0986104011535645,6088000,1.1157097787872772e-06,-0.0021041658903868665,0.001
76200,1823,-0.35905325412750244,1.098610281944275,6096000,1.6984607782433159e-06,-0.005154218844836578,0.001
76300,1823,-0.5119190216064453,1.0986101627349854,6104000,1.5557291135337437e-06,-0.0045587797023472374,0.001
76400,1823,-0.8467988967895508,1.0986080169677734,6112000,1.3878141089662677e-06,-0.0042192327964585274,0.001
76500,1823,-1.0411148071289062,1.0986113548278809,6120000,1.624072865524795e-06,0.0013539039830675393,0.001
76600,1823,-0.48795032501220703,1.0986111164093018,6128000,1.4661336535937153e-06,0.0006631814365391619,0.001
76700,1823,-0.8984307050704956,1.0986117124557495,6136000,1.2624898317881161e-06,-0.0002259830769389737,0.001
76800,1823,-0.6883223056793213,1.098611831665039,6144000,1.0049500360764796e-06,-0.0010965182241761795,0.001
76900,1823,-0.7002221345901489,1.0986108779907227,6152000,1.777679813130817e-06,0.002233225767486147,0.001
77000,1823,-1.5591919422149658,1.09861159324646,6160000,9.72966290646582e-07,0.003677302492724266,0.001
77100,1823,-0.020958662033081055,1.0986117124557495,6168000,1.3545707133744145e-06,0.004426256196165923,0.001
77200,1823,-0.9912344217300415,1.09861159324646,6176000,1.2314170589888818e-06,0.0017530460390844382,0.001
77300,1823,-0.5979416370391846,1.0986121892929077,6184000,1.4496979474643013e-06,2.1712462148570923e-05,0.001
77400,1823,-0.8257099390029907,1.0986120700836182,6192000,1.1356235063431086e-06,-0.0016521853231097339,0.001
77500,1823,-0.8047771453857422,1.0986106395721436,6200000,1.402411953677074e-06,0.0007290803319847328,0.001
77600,1823,-0.5947394371032715,1.098609209060669,6208000,1.4219842796592275e-06,0.00010393723568995483,0.001
77700,1823,-0.1824052333831787,1.0986082553863525,6216000,1.3506133882401627e-06,-0.0003438439802266657,0.001
77800,1823,-1.5734407901763916,1.0986088514328003,6224000,1.3899501709602191e-06,-0.0025432266875213827,0.001
77900,1823,-1.3599717617034912,1.098610520362854,6232000,9.55203745434119e-07,-0.0008758597928135714,0.001
78000,1823,-0.19066262245178223,1.0986087322235107,6240000,1.3007769439354888e-06,0.0003236823882616591,0.001
78100,1823,-1.3626971244812012,1.0986015796661377,6248000,1.7688560092210537e-06,-0.0009207764475377189,0.001
78200,1823,-1.7702689170837402,1.0986111164093018,6256000,1.0832844736796687e-06,-0.0001346852948245214,0.001
78300,1823,-1.1399421691894531,1.0986109972000122,6264000,1.526983396615833e-06,-0.0017293418628014478,0.001
78400,1823,-0.49494469165802,1.0986111164093018,6272000,1.1613839205892873e-06,0.000590466689754976,0.001
78500,1823,-1.692786693572998,1.0986061096191406,6280000,1.792972057046427e-06,-8.147735134116374e-05,0.001
78600,1823,-0.9740852117538452,1.0986101627349854,6288000,2.342991592740873e-06,0.0002916700674177264,0.001
78700,1823,-0.8547756671905518,1.098609209060669,6296000,1.0810483672685223e-06,-0.00016088925449366797,0.001
78800,1823,-0.726466178894043,1.098608136177063,6304000,1.81485518169211e-06,0.0007378978717127894,0.001
78900,1823,-0.6218733787536621,1.098602294921875,6312000,1.5260193322319537e-06,0.0012974445660802302,0.001
79000,1823,-0.4811471700668335,1.0986088514328003,6320000,1.4370323242474115e-06,-0.0009843338627661068,0.001
79100,1823,-0.6653910875320435,1.098610281944275,6328000,9.82599544840923e-07,0.000322240915275529,0.001
79200,1823,-2.794942617416382,1.0986067056655884,6336000,1.0768402489702567e-06,-0.0019931537892261984,0.001
79300,1823,-0.9019161462783813,1.098611831665039,6344000,1.3229647493062657e-06,-0.0008089811504760292,0.001
79400,1823,-0.3885279893875122,1.0986098051071167,6352000,1.0195651611866197e-06,-0.0017500716638096491,0.001
79500,1823,-0.836693286895752,1.098610758781433,6360000,1.0558057965681655e-06,-0.0033383526242687367,0.001
79600,1823,-1.2599866390228271,1.098611831665039,6368000,1.0328983535146108e-06,-0.0027023204442230054,0.001
79700,1823,-0.39322352409362793,1.098611831665039,6376000,1.0377473245171132e-06,-0.002828186559781898,0.001
79800,1823,-0.9393281936645508,1.0986111164093018,6384000,1.7202816025019274e-06,-0.0006329362449832843,0.001
79900,1823,-0.710965633392334,1.09861159324646,6392000,1.1798063042078866e-06,-0.00236000691584195,0.001
80000,1823,-0.9405268430709839,1.0986095666885376,6400000,8.838005669531412e-07,0.00036786164005206954,0.001
80100,1823,-0.433211088180542,1.098610520362854,6408000,9.992583045459469e-07,0.000662941493760627,0.001
80200,1823,-1.126577615737915,1.0986096858978271,6416000,1.3978350352772395e-06,0.00026949387038257557,0.001
80300,1823,-1.0140228271484375,1.0986087322235107,6424000,1.7169389820992365e-06,0.001983149314764887,0.001
80400,1823,-0.581815242767334,1.098610281944275,6432000,9.533843012832222e-07,0.0029338370441109873,0.001
80500,1823,-0.44019269943237305,1.0986111164093018,6440000,2.068025423795916e-06,0.003505856556512299,0.001
80600,1823,-0.5488909482955933,1.0986120700836182,6448000,1.1171625828865217e-06,0.0010018457607657183,0.001
80700,1823,-0.6405618190765381,1.098611831665039,6456000,1.607951162441168e-06,-0.003553669540269766,0.001
80800,1823,-0.7797605991363525,1.0986106395721436,6464000,1.8991534034284996e-06,-0.0006602172916245763,0.001
80900,1823,-0.4132329225540161,1.0986111164093018,6472000,1.4479605852102395e-06,-0.0013238565054052743,0.001
81000,1823,-1.0331802368164062,1.0986099243164062,6480000,9.668593747846899e-07,3.543656384863425e-06,0.001
81100,1823,-2.1219162940979004,1.0986111164093018,6488000,1.6137186094056233e-06,-0.001979578954342287,0.001
81200,1823,-0.534223198890686,1.098611831665039,6496000,1.2089062693121377e-06,-0.0005886410126890951,0.001
81300,1823,-1.2554118633270264,1.0986112356185913,6504000,2.209973217759398e-06,-0.0019599093131546395,0.001
81400,1823,-2.0692739486694336,1.09861159324646,6512000,8.13514532183035e-07,-0.0005434496074030904,0.001
81500,1823,-1.5105290412902832,1.0986120700836182,6520000,1.169634970210609e-06,0.0009258107658752124,0.001
81600,1823,-0.25537335872650146,1.098611831665039,6528000,1.5955387198118842e-06,0.0013645224274114298,0.001
81700,1823,-0.13142597675323486,1.0986111164093018,6536000,1.7349755125906086e-06,-0.0018493943116482114,0.001
81800,1823,-2.0128092765808105,1.098610758781433,6544000,1.4028112218511524e-06,0.0010019659739100462,0.001
81900,1823,-0.5255004167556763,1.0986113548278809,6552000,1.1406480098230531e-06,-0.003547281630744692,0.001
82000,1823,-1.9365272521972656,1.098608374595642,6560000,1.2191558198537678e-06,-0.00013772728279946023,0.001
82100,1823,-1.58278226852417,1.0986077785491943,6568000,1.2587912578965188e-06,-0.001740516931363345,0.001
82200,1823,-0.7589325904846191,1.0986049175262451,6576000,1.1215821587029495e-06,-0.0003421022742259083,0.001
82300,1823,-0.2679457664489746,1.0986101627349854,6584000,1.3807144796373905e-06,-0.0034503508992202113,0.001
82400,1823,-2.9707467555999756,1.0986099243164062,6592000,1.2507857718446758e-06,-0.003096871610614471,0.001
82500,1823,-0.05428469181060791,1.098609209060669,6600000,1.4744779264219687e-06,-0.004341612134885509,0.001
82600,1823,-0.7633635997772217,1.0986042022705078,6608000,1.7437296264688484e-06,0.00021266796211421023,0.001
82700,1823,-0.7605575323104858,1.0986111164093018,6616000,1.0873002338485094e-06,-0.0014894453424858511,0.001
82800,1823,-0.5824103355407715,1.0986121892929077,6624000,1.6019432678149315e-06,-0.0009709348342767044,0.001
82900,1823,-0.5810868740081787,1.098610758781433,6632000,1.4095490996623994e-06,-0.004124114161822945,0.001
83000,1823,-0.8037534952163696,1.098608136177063,6640000,1.2693732287516468e-06,-0.0028858341531304175,0.001
83100,1823,-0.29947149753570557,1.098610758781433,6648000,2.5527438083372544e-06,0.0016289692866848782,0.001
83200,1823,-0.35471951961517334,1.0986114740371704,6656000,1.1745704568966175e-06,0.0014742155202839059,0.001
83300,1823,-0.23641228675842285,1.0986108779907227,6664000,1.6220844827330438e-06,0.0017177003517645062,0.001
83400,1823,-0.08927035331726074,1.098605751991272,6672000,1.5022915249573998e-06,0.0033757948127458802,0.001
83500,1823,-1.733252763748169,1.09861159324646,6680000,1.2967329894308932e-06,0.0015700408001066534,0.001
83600,1823,-0.9002516269683838,1.098611831665039,6688000,1.259999180547311e-06,-0.00030273007887444693,0.001
83700,1823,-0.6290972232818604,1.098611831665039,6696000,1.8811151676345617e-06,-0.0015653693039894279,0.001
83800,1823,-1.5160315036773682,1.098611831665039,6704000,1.9565850379876792e-06,0.0016760550505523497,0.001
