fps,policy_entropy,nupdates,total_timesteps,value_loss,avg reward,explained_variance
2036,1.5387842655181885,123000,9840000,0.03293561190366745,3.1644327383488418,0.9769033305346966
2036,1.6388553380966187,123100,9848000,0.044246967881917953,2.676680700853467,0.9540852420032024
2036,1.6650079488754272,123200,9856000,0.01704917661845684,2.7465893983840943,0.981523435562849
2036,1.6352119445800781,123300,9864000,0.021390989422798157,2.3200582683086397,0.9571761004626751
2036,1.6289209127426147,123400,9872000,0.024222053587436676,1.829850260540843,0.9733424466103315
2036,1.6238683462142944,123500,9880000,0.02455572783946991,2.7527469411492347,0.9749129451811314
2036,1.6137702465057373,123600,9888000,0.07390709966421127,2.515244526602328,0.9070668742060661
2036,1.6160926818847656,123700,9896000,0.02857326902449131,2.5080850556492806,0.9567863196134567
2036,1.6282554864883423,123800,9904000,0.022351955994963646,2.5878354117274283,0.9720515478402376
2036,1.6466087102890015,123900,9912000,0.020399773493409157,1.9212262187153102,0.9790119379758835
2036,1.5695263147354126,124000,9920000,0.02002355083823204,2.44379368647933,0.9837052971124649
2036,1.5478733777999878,124100,9928000,0.031973861157894135,3.197816273570061,0.9678530693054199
2036,1.6297448873519897,124200,9936000,0.02178969979286194,1.9700147464871407,0.9870747281238437
2037,1.6079269647598267,124300,9944000,0.03882794827222824,2.6704822782427073,0.9560141041874886
2037,1.5668638944625854,124400,9952000,0.01634739339351654,3.510579628497362,0.9844873799011111
2037,1.5089401006698608,124500,9960000,0.029901962727308273,2.5093312872573734,0.9705282784998417
2037,1.5399315357208252,124600,9968000,0.08819280564785004,2.4377203665673735,0.9238781183958054
2037,1.524836778640747,124700,9976000,0.021102380007505417,2.4929915226995947,0.9690116569399834
2037,1.5990443229675293,124800,9984000,0.0384167917072773,2.127037601172924,0.9432674683630466
2037,1.6199865341186523,124900,9992000,0.019985200837254524,2.465234382892959,0.9845999702811241
2037,1.5274347066879272,125000,10000000,0.019073862582445145,3.132161459326744,0.9804940111935139
2037,1.5561747550964355,125100,10008000,0.03243691474199295,2.621819986589253,0.9828730300068855
2037,1.6483993530273438,125200,10016000,0.06700773537158966,2.3249300722032786,0.9495594948530197
2037,1.638664960861206,125300,10024000,0.1516907960176468,2.30505583062768,0.7520736455917358
2037,1.6286083459854126,125400,10032000,0.010664279572665691,2.397496849298477,0.993587255012244
2037,1.5772000551223755,125500,10040000,0.054945629090070724,3.278218941017985,0.9698946326971054
2037,1.5943334102630615,125600,10048000,0.013745827600359917,2.474525320157409,0.9841070752590895
2037,1.5739161968231201,125700,10056000,0.012359685264527798,1.8855715443845837,0.9922887603752315
2037,1.5803496837615967,125800,10064000,0.008483904413878918,3.070875572413206,0.9944694149307907
2037,1.5097993612289429,125900,10072000,0.0571562722325325,2.619380123913288,0.9574124962091446
2037,1.5985524654388428,126000,10080000,0.04076434299349785,2.3574732638895513,0.9500791244208813
2037,1.6063146591186523,126100,10088000,0.034263480454683304,2.8962065007537605,0.9672497101128101
2037,1.6096429824829102,126200,10096000,0.018241282552480698,2.2008512087166308,0.9827090967446566
2038,1.6909897327423096,126300,10104000,0.019999565556645393,1.8064343387261033,0.9705715533345938
2038,1.6578178405761719,126400,10112000,0.033221468329429626,2.910367038846016,0.9529528133571148
2038,1.6729307174682617,126500,10120000,0.011148722842335701,1.7941441193223,0.9833900630474091
2038,1.6078147888183594,126600,10128000,0.025348275899887085,2.585498938895762,0.9765911549329758
2038,1.6557925939559937,126700,10136000,0.0524439737200737,2.464870409667492,0.9420338682830334
2038,1.5819244384765625,126800,10144000,0.025696467608213425,2.613228387013078,0.9857479929924011
2038,1.615147590637207,126900,10152000,0.010023584589362144,2.600659464299679,0.9927212265320122
2038,1.6109367609024048,127000,10160000,0.022103000432252884,2.7006887800991537,0.9839846808463335
2038,1.568467378616333,127100,10168000,0.05478007718920708,2.508312876522541,0.9515927098691463
2038,1.581027626991272,127200,10176000,0.0988331288099289,3.0303956082090737,0.9278935194015503
2038,1.6076366901397705,127300,10184000,0.03591495752334595,2.569141610711813,0.9686540588736534
2038,1.5308496952056885,127400,10192000,0.014352965168654919,2.875306065380573,0.9749704580754042
2038,1.4801738262176514,127500,10200000,0.028556426987051964,3.0364141014870256,0.9809348694980145
2038,1.667291283607483,127600,10208000,0.04348373785614967,1.922760032908991,0.970051733776927
2038,1.5848710536956787,127700,10216000,0.017002157866954803,2.1188180887605994,0.9896346339955926
2038,1.6146354675292969,127800,10224000,0.01678316481411457,2.0858418866991997,0.9862469900399446
2038,1.59317946434021,127900,10232000,0.04512462764978409,2.7721572399139403,0.7972165793180466
2038,1.628299355506897,128000,10240000,0.03153175860643387,2.4287128341849895,0.9656566269695759
2039,1.6193592548370361,128100,10248000,0.0484616719186306,2.8772591315209866,0.9436754956841469
2039,1.6364341974258423,128200,10256000,0.04355175048112869,2.3678260907530784,0.9640242978930473
2039,1.5770800113677979,128300,10264000,0.03491585701704025,2.597551440447569,0.9748584106564522
2039,1.5830433368682861,128400,10272000,0.03911358863115311,2.920248582214117,0.9453730434179306
2039,1.5780644416809082,128500,10280000,0.10122974216938019,2.036510805785656,0.8586576581001282
2039,1.5881118774414062,128600,10288000,0.0317285880446434,3.0449735205620527,0.984742428176105
2039,1.5401455163955688,128700,10296000,0.05679081007838249,2.4066178642213343,0.934188686311245
2039,1.6166712045669556,128800,10304000,0.04520760104060173,2.2505934696644543,0.9477314800024033
2039,1.601275086402893,128900,10312000,0.013516438193619251,2.678523862361908,0.98938780836761
2039,1.5146840810775757,129000,10320000,0.06651109457015991,2.7597007140517236,0.9172437414526939
2039,1.5718904733657837,129100,10328000,0.03126754239201546,2.5158301658928393,0.9524905011057854
2039,1.551331639289856,129200,10336000,0.030299872159957886,2.8091745398938657,0.9827552922070026
2039,1.6422011852264404,129300,10344000,0.026774417608976364,2.5498581640422344,0.9827036987990141
2039,1.6165412664413452,129400,10352000,0.021434441208839417,2.2552774392068384,0.9642330184578896
2039,1.6920015811920166,129500,10360000,0.05084037780761719,1.7908860677853227,0.9148328080773354
2039,1.5590059757232666,129600,10368000,0.027112821117043495,2.7875030622584744,0.970949936658144
2039,1.5833531618118286,129700,10376000,0.0539289228618145,2.661400181055069,0.9369464293122292
2039,1.5905697345733643,129800,10384000,0.3661610782146454,2.394554574228823,0.7560693621635437
2039,1.582600712776184,129900,10392000,0.02978409267961979,2.2521183090284467,0.9497927725315094
2039,1.6341480016708374,130000,10400000,0.02015506662428379,2.6065441854298115,0.9729867577552795
2039,1.622158408164978,130100,10408000,0.04902584105730057,2.752721147239208,0.9442595653235912
2039,1.5907337665557861,130200,10416000,0.01083830650895834,2.5224004581570627,0.9894387219101191
2039,1.5719420909881592,130300,10424000,0.015382647514343262,2.628895158195519,0.9896848881617188
2039,1.5082846879959106,130400,10432000,0.015240957029163837,2.8139380484819414,0.9815931133925915
2039,1.540661096572876,130500,10440000,0.04756253957748413,2.631583344191313,0.9592927619814873
2039,1.5668236017227173,130600,10448000,0.022715603932738304,2.1242787519004196,0.9745925404131413
2039,1.5751210451126099,130700,10456000,0.013692389242351055,2.3077278815209867,0.9888529274612665
2040,1.6454349756240845,130800,10464000,0.021131016314029694,1.7125207372009754,0.9770540911704302
2040,1.5528249740600586,130900,10472000,0.0435543954372406,2.7186079852283003,0.9659515880048275
2040,1.585968017578125,131000,10480000,0.053300417959690094,2.8511458095163107,0.9526582434773445
2040,1.5656654834747314,131100,10488000,0.029275333508849144,2.6646298341453076,0.973110618069768
2040,1.6522281169891357,131200,10496000,0.04742984473705292,2.04211865067482,0.9322183579206467
2040,1.599448561668396,131300,10504000,0.020467249676585197,2.310963609069586,0.9818725883960724
2040,1.5650889873504639,131400,10512000,0.04538789018988609,2.310106749087572,0.922167219221592
2040,1.5838072299957275,131500,10520000,0.022824574261903763,2.1772764676250516,0.9836736228317022
2040,1.6312862634658813,131600,10528000,0.018285639584064484,2.487774130422622,0.985666073858738
2040,1.590180516242981,131700,10536000,0.04129976034164429,2.1499271586537363,0.962550226598978
2040,1.630781888961792,131800,10544000,0.053216706961393356,2.0806142000248657,0.9622868001461029
2040,1.5637868642807007,131900,10552000,0.013358553871512413,2.7676101349294187,0.9690045136958361
2040,1.606266975402832,132000,10560000,0.05140487477183342,2.329594103246927,0.9622371755540371
2040,1.6415847539901733,132100,10568000,0.033341631293296814,2.9774131175130605,0.9810738861560822
2040,1.672248125076294,132200,10576000,0.026339251548051834,2.1115097898989914,0.9705722667276859
2040,1.660069227218628,132300,10584000,0.030164089053869247,1.934075502678752,0.9700514562427998
2040,1.580138921737671,132400,10592000,0.059336088597774506,3.2452562163583933,0.9651992842555046
2040,1.6134589910507202,132500,10600000,0.01688995584845543,2.3389199409633874,0.9896153714507818
2040,1.5872328281402588,132600,10608000,0.03512369468808174,2.642426665686071,0.9784137476235628
2041,1.5579220056533813,132700,10616000,0.01306072622537613,2.435342390090227,0.9850898003205657
2041,1.6298091411590576,132800,10624000,0.022538073360919952,2.052404926903546,0.9648301303386688
2041,1.595658540725708,132900,10632000,0.021185658872127533,2.571420371159911,0.9781989976763725
2041,1.6251447200775146,133000,10640000,0.014681920409202576,2.1831421993672846,0.9847521865740418
2041,1.557356834411621,133100,10648000,0.027261923998594284,2.849772733077407,0.9766476042568684
2041,1.6026722192764282,133200,10656000,0.026512961834669113,2.707245045155287,0.9786127433180809
2041,1.5736401081085205,133300,10664000,0.019811011850833893,3.145196694880724,0.9833626560866833
2041,1.5929642915725708,133400,10672000,0.06570422649383545,2.986892944574356,0.8721266090869904
2041,1.650230050086975,133500,10680000,0.015796121209859848,1.6992869703099132,0.9841516390442848
2041,1.678301215171814,133600,10688000,0.02771044336259365,1.9271474562585353,0.9682567194104195
2041,1.6400518417358398,133700,10696000,0.026160424575209618,2.6748365556821225,0.9636548422276974
2041,1.6337970495224,133800,10704000,0.015011298470199108,1.5825463224202394,0.974849971011281
2041,1.6409862041473389,133900,10712000,0.0977432131767273,2.2970120413694533,0.8563081622123718
2041,1.5903571844100952,134000,10720000,0.05432332679629326,3.042388818785548,0.9669251590967178
2041,1.6219749450683594,134100,10728000,0.05437479540705681,2.329567162692547,0.9595614671707153
2041,1.6008561849594116,134200,10736000,0.035677701234817505,2.2145563525613396,0.97171351313591
2041,1.5574170351028442,134300,10744000,0.027641069144010544,2.1211152262985706,0.9745388515293598
2041,1.5935242176055908,134400,10752000,0.03676649555563927,2.920011816546321,0.9690281953662634
2041,1.6037065982818604,134500,10760000,0.08977169543504715,2.675963382422924,0.9289581701159477
2041,1.6052978038787842,134600,10768000,0.03386526182293892,2.0582108355127273,0.9760620202869177
2041,1.5969091653823853,134700,10776000,0.029872383922338486,2.8206475764513015,0.9710278604179621
2041,1.6298049688339233,134800,10784000,0.04893137887120247,2.1841074731200933,0.951952014118433
2041,1.5496368408203125,134900,10792000,0.02589314617216587,3.1070169515907766,0.977832842618227
2042,1.6256862878799438,135000,10800000,0.030506247654557228,2.7239303633570673,0.9717257469892502
2042,1.5941181182861328,135100,10808000,0.08125070482492447,3.3662656038999557,0.9169424846768379
2042,1.5796092748641968,135200,10816000,0.019535508006811142,2.4478856993839146,0.9807807952165604
2042,1.6426212787628174,135300,10824000,0.011491119861602783,2.117049089539796,0.9924037894234061
2042,1.5843360424041748,135400,10832000,0.018886838108301163,2.719683812558651,0.9824667572975159
2042,1.6599609851837158,135500,10840000,0.045527152717113495,2.1401432543992995,0.934487409889698
2042,1.6993377208709717,135600,10848000,0.012214246205985546,2.2331202305853366,0.9857922289520502
2042,1.5516806840896606,135700,10856000,0.01498741190880537,2.4590536819770934,0.990965262055397
2042,1.5216739177703857,135800,10864000,0.024420691654086113,2.667208003625274,0.969980901107192
2042,1.6251847743988037,135900,10872000,0.09070873260498047,2.7710586957633496,0.8980215042829514
2042,1.5608956813812256,136000,10880000,0.05637987703084946,3.0015689961612226,0.9528207890689373
2042,1.5302823781967163,136100,10888000,0.026883786544203758,2.522292833775282,0.9743549656122923
2042,1.6557700634002686,136200,10896000,0.025766447186470032,1.979395576362731,0.9734319467097521
2042,1.6323432922363281,136300,10904000,0.02691490575671196,2.3089455675333737,0.9724519364535809
2042,1.4802026748657227,136400,10912000,0.06169911473989487,2.8267499424517153,0.9180544167757034
2042,1.6092474460601807,136500,10920000,0.018225260078907013,2.442966870218515,0.9868355682119727
2042,1.6357494592666626,136600,10928000,0.058398209512233734,2.6332845970988275,0.9539026692509651
2042,1.6614271402359009,136700,10936000,0.025548553094267845,1.4738820867612958,0.975193565711379
2042,1.612555742263794,136800,10944000,0.009750930592417717,2.6646212115883827,0.9798379465937614
2042,1.6327197551727295,136900,10952000,0.0261701587587595,2.1051339250057937,0.9516951516270638
2042,1.6175025701522827,137000,10960000,0.013547813519835472,2.562058426160365,0.9822824262082577
2042,1.6690616607666016,137100,10968000,0.020720332860946655,2.2239969333633782,0.9839932341128588
2042,1.6425718069076538,137200,10976000,0.01750582829117775,1.8525292716920376,0.9851800417527556
2042,1.6345300674438477,137300,10984000,0.02831963822245598,2.2872294139117004,0.9602928087115288
2042,1.496752381324768,137400,10992000,0.06080241873860359,2.515404608845711,0.945789135992527
2042,1.6415373086929321,137500,11000000,0.03611438721418381,2.481519338488579,0.941982813179493
