value_loss,explained_variance,policy_entropy,nupdates,fps,total_timesteps,avg reward
3337504256.0,0.03274744749069214,0.0,128400,2074,10272000,2447275.028125
6392684544.0,-0.013193011283874512,0.0,128500,2074,10280000,-3356420.846875
897785856.0,0.09719473123550415,0.0,128600,2074,10288000,-1305201.2796875
1921633536.0,0.04868799448013306,0.0,128700,2074,10296000,-1848685.3484375
6112321.5,0.4569486379623413,0.0,128800,2074,10304000,40541.26806640625
113589903360.0,-0.112449049949646,0.0,128900,2074,10312000,-2164375.19650125
109407485952.0,-0.11053812503814697,0.0,129000,2074,10320000,-2124046.48400125
1054556160.0,0.01785677671432495,0.0,129100,2074,10328000,-1329240.2734375
263150240.0,0.10680323839187622,0.0,129200,2074,10336000,-684634.80078125
968948416.0,-0.012352466583251953,0.0,129300,2074,10344000,1298873.2375
107204165632.0,-0.8041814565658569,0.0,129400,2074,10352000,-2999252.34375
460256320.0,-0.013047575950622559,0.0,129500,2074,10360000,-910815.2265625
2728243712.0,0.0005429387092590332,0.0,129600,2074,10368000,2213052.090625
2583432704.0,0.025523900985717773,0.0,129700,2074,10376000,-2141594.2515625
270102478848.0,-0.00540471076965332,0.0,129800,2074,10384000,-2646614.355012438
4688458240.0,0.012668013572692871,0.0,129900,2074,10392000,-2890910.6875
343904704.0,-0.07779371738433838,0.0,130000,2074,10400000,-758634.5140625
1283381888.0,-0.029761433601379395,0.0,130100,2074,10408000,1491972.1
90706345984.0,-45.543025970458984,0.0,130200,2074,10416000,-4342935.45625
1960771200.0,-0.0016208887100219727,0.0,130300,2074,10424000,1866736.4546875
1673860864.0,0.009741783142089844,0.0,130400,2074,10432000,-209456.6393874377
148605136.0,0.0718584656715393,0.0,130500,2074,10440000,500778.07109375
1216613120.0,-0.04099321365356445,0.0,130600,2074,10448000,-1432189.175
2732465920.0,0.028211593627929688,0.0,130700,2074,10456000,2213444.8375
1395126656.0,-2.4909369945526123,0.0,130800,2074,10464000,1373056.16875
75332392.0,0.03945654630661011,0.0,130900,2074,10472000,364170.666015625
6402802688.0,-0.823600172996521,0.0,131000,2074,10480000,-729246.98515625
2656716032.0,0.0016707181930541992,0.0,131100,2074,10488000,2155133.421875
242427330560.0,0.0023412108421325684,0.0,131200,2074,10496000,2516366.6418625624
5345297920.0,0.01466834545135498,0.0,131300,2074,10504000,-3067724.775
5183583232.0,0.023132503032684326,0.0,131400,2074,10512000,-3039481.609375
5478541312.0,-0.008268594741821289,0.0,131500,2074,10520000,-3092402.825
156203792.0,-0.054004669189453125,0.0,131600,2074,10528000,-528613.501171875
2677217792.0,0.01598048210144043,0.0,131700,2074,10536000,2175121.44375
6058119168.0,0.0034305453300476074,0.0,131800,2075,10544000,-3249896.425
4236849664.0,-2.631186008453369,0.0,131900,2075,10552000,-2363397.909375
3730431232.0,-0.011310100555419922,0.0,132000,2075,10560000,-2538038.3
472737600.0,0.11002016067504883,0.0,132100,2075,10568000,-915568.596875
2588423680.0,-0.002810239791870117,0.0,132200,2074,10576000,2138266.625
3467498240.0,0.033352673053741455,0.0,132300,2074,10584000,-2485822.3875
2756965120.0,0.011399507522583008,0.0,132400,2074,10592000,2205803.778125
17250252.0,0.5481395721435547,0.0,132500,2074,10600000,149087.03046875
409919552.0,0.08929502964019775,0.0,132600,2074,10608000,-851577.25625
3045441024.0,0.0003834366798400879,0.0,132700,2074,10616000,2307454.15
580640576.0,0.06070590019226074,0.0,132800,2074,10624000,-1017463.25703125
1087515648.0,-0.7795181274414062,0.0,132900,2074,10632000,302831.418359375
830498048.0,0.05666464567184448,0.0,133000,2074,10640000,-1227883.421875
6582710784.0,0.005658745765686035,0.0,133100,2074,10648000,-3396817.66875
7477320192.0,0.01416558027267456,0.0,133200,2074,10656000,-3641132.64375
3238878720.0,0.012460052967071533,0.0,133300,2074,10664000,-2395114.565625
17222386.0,0.3952016830444336,0.0,133400,2074,10672000,156425.9439453125
2584234240.0,0.0085906982421875,0.0,133500,2074,10680000,-2130100.0421875
44045612.0,0.4701956510543823,0.0,133600,2074,10688000,-263497.480078125
2238561280.0,0.06788963079452515,0.0,133700,2074,10696000,-2040758.746875
60643192.0,0.218766987323761,0.0,133800,2074,10704000,-322135.623828125
