total_timesteps,policy_entropy,learning rate,explained_variance,nupdates,fps,avg reward,value_loss
10864000,1.6578906774520874,0.0007,0.9747557360678911,135800,1991,0.4086185246706009,0.00422107195481658
10872000,1.5545743703842163,0.0007,0.9534496776759624,135900,1991,0.33992332727648317,0.004076532553881407
10880000,1.689125418663025,0.0007,0.9896718645468354,136000,1991,0.5947467162477551,0.0010013311402872205
10888000,1.7213484048843384,0.0007,0.9518521651625633,136100,1991,0.4074414102360606,0.005262778140604496
10896000,1.7026455402374268,0.0007,0.9623336084187031,136200,1991,0.4919117964731413,0.005067150574177504
10904000,1.58957839012146,0.0007,0.8430119603872299,136300,1991,0.7501637302339077,0.018967648968100548
10912000,1.704117774963379,0.0007,0.9646899960935116,136400,1991,0.5578368125483394,0.003989790566265583
10920000,1.715405821800232,0.0007,0.9428005367517471,136500,1991,0.5338527413085103,0.00880470685660839
10928000,1.6976697444915771,0.0007,0.8855841383337975,136600,1991,0.32739154770970347,0.011111961677670479
10936000,1.596113920211792,0.0007,0.9275284111499786,136700,1991,0.2492446419550106,0.00884220190346241
10944000,1.6308015584945679,0.0007,0.9644453749060631,136800,1991,0.3701098406454548,0.0019053269643336535
10952000,1.483763575553894,0.0007,0.940862663090229,136900,1991,0.055077015236020085,0.010024185292422771
10960000,1.6901254653930664,0.0007,0.9717568419873714,137000,1991,0.3974438556469977,0.004307545255869627
10968000,1.7005844116210938,0.0007,0.8797511905431747,137100,1991,0.522441404510755,0.014319924637675285
10976000,1.5069282054901123,0.0007,0.8236537873744965,137200,1991,0.7060423767776228,0.030193477869033813
10984000,1.6528946161270142,0.0007,0.9685951918363571,137300,1991,0.2783146017929539,0.002084153238683939
10992000,1.6534841060638428,0.0007,0.8781720772385597,137400,1991,0.3117004407104105,0.008957807905972004
11000000,1.6707957983016968,0.0007,0.9484957866370678,137500,1991,0.522340831393376,0.00524608138948679
