value_loss,total_timesteps,fps,policy_entropy,nupdates,explained_variance
0.010522456839680672,8864000,1625,1.0141377449035645,110800,0.9206246808171272
0.024884391576051712,8872000,1625,1.0455067157745361,110900,0.8988530784845352
0.14040948450565338,8880000,1625,0.9839897155761719,111000,0.4620058536529541
0.015489150770008564,8888000,1626,0.955917239189148,111100,0.6253320276737213
0.007990797981619835,8896000,1626,1.0555524826049805,111200,0.9547233283519745
0.011980359442532063,8904000,1626,0.981386661529541,111300,0.7727221101522446
0.058369021862745285,8912000,1626,0.9914743304252625,111400,0.8794095143675804
0.016231928020715714,8920000,1627,0.8492902517318726,111500,0.886393629014492
0.015685413032770157,8928000,1627,1.0529855489730835,111600,0.8297527432441711
0.01827460154891014,8936000,1627,1.06499183177948,111700,0.7369033992290497
0.02544504776597023,8944000,1627,1.048965334892273,111800,0.515211820602417
0.011587669141590595,8952000,1628,0.9142681360244751,111900,0.9301842004060745
0.13485592603683472,8960000,1628,1.1215999126434326,112000,0.5246910750865936
0.017019793391227722,8968000,1628,1.013680100440979,112100,0.8610560745000839
0.012310164049267769,8976000,1628,0.9989751577377319,112200,0.6056232154369354
0.03651917353272438,8984000,1629,1.0022625923156738,112300,0.6949304938316345
0.013592220842838287,8992000,1629,0.97044438123703,112400,0.9693915713578463
0.006425142288208008,9000000,1629,0.9375921487808228,112500,0.9683108665049076
0.010449862107634544,9008000,1629,0.9373693466186523,112600,0.8493796736001968
0.18716105818748474,9016000,1630,0.916667103767395,112700,0.4220348596572876
0.14087417721748352,9024000,1630,0.8861979246139526,112800,0.6862661838531494
0.021606558933854103,9032000,1630,0.8780468106269836,112900,0.6617701053619385
0.043864961713552475,9040000,1630,0.9941805601119995,113000,0.6421239972114563
0.006948042660951614,9048000,1631,0.9484195709228516,113100,0.8424372524023056
0.021111635491251945,9056000,1631,0.9118963479995728,113200,0.5686147511005402
0.1221742033958435,9064000,1631,0.9159822463989258,113300,0.6548381745815277
0.03985682502388954,9072000,1631,0.9451518058776855,113400,0.7627628594636917
0.06375633180141449,9080000,1631,1.0471296310424805,113500,0.8322816044092178
0.026063457131385803,9088000,1632,1.0184544324874878,113600,0.9329944625496864
0.051293421536684036,9096000,1632,0.9324960708618164,113700,0.9226233214139938
0.020104944705963135,9104000,1632,0.8716008067131042,113800,0.8867038115859032
0.009740117006003857,9112000,1632,1.0386216640472412,113900,0.7660828530788422
0.012835587374866009,9120000,1633,1.1033097505569458,114000,0.8937603458762169
0.019398879259824753,9128000,1633,0.944888710975647,114100,0.9415904432535172
0.008302578702569008,9136000,1633,1.0534902811050415,114200,0.8269763290882111
0.01757807284593582,9144000,1633,1.0051133632659912,114300,0.669190376996994
0.03108595311641693,9152000,1633,0.8667119145393372,114400,0.5972632467746735
0.007120595779269934,9160000,1634,0.9875752329826355,114500,0.8431044369935989
0.013271907344460487,9168000,1634,1.0047210454940796,114600,0.7817325443029404
0.014462782070040703,9176000,1634,1.0380951166152954,114700,0.9820638783276081
