total_timesteps,explained_variance,learning rate,value_loss,nupdates,avg reward,fps,policy_entropy
304000,0.6778177618980408,0.001,0.07080069184303284,3800,0.9478181412443518,1857,1.704427719116211
312000,0.8897312507033348,0.001,0.036135099828243256,3900,1.0971775070764125,1856,1.594698429107666
320000,0.9675730690360069,0.001,0.0032406982500106096,4000,0.7993006147444248,1856,1.681422472000122
328000,0.823483794927597,0.001,0.032274309545755386,4100,0.8977658258751035,1858,1.7213884592056274
336000,0.9722847528755665,0.001,0.005691657308489084,4200,1.2921153761446476,1861,1.6075427532196045
344000,0.9062995165586472,0.001,0.03086150251328945,4300,1.0642670041881501,1862,1.6671806573867798
352000,0.9883609432727098,0.001,0.009231607429683208,4400,1.280808044457808,1863,1.3890098333358765
360000,0.8114545196294785,0.001,0.07950226962566376,4500,1.1699540462344884,1864,1.5966675281524658
368000,0.8604218363761902,0.001,0.026250625029206276,4600,1.0369896404445171,1863,1.6712955236434937
376000,0.9125091657042503,0.001,0.04336334019899368,4700,0.8517822863534092,1866,1.1152135133743286
384000,0.9418091177940369,0.001,0.024751516059041023,4800,1.358354311058065,1865,1.1228539943695068
392000,0.7977910786867142,0.001,0.06537134945392609,4900,0.950823392951861,1867,1.307377576828003
400000,0.6944838166236877,0.001,0.03737475723028183,5000,0.8127346929162741,1868,1.5757110118865967
408000,0.948938675224781,0.001,0.016729962080717087,5100,1.3653409093618394,1870,1.4368274211883545
416000,0.9634235464036465,0.001,0.012843675911426544,5200,1.5608682483434677,1871,1.4181180000305176
424000,0.9007794335484505,0.001,0.03596879914402962,5300,1.2437368795275687,1874,0.8522604703903198
432000,0.8037164509296417,0.001,0.033669691532850266,5400,1.3871792651712895,1874,1.5556098222732544
440000,0.800199955701828,0.001,0.033535201102495193,5500,1.2485244393348693,1876,1.529634714126587
448000,0.8751393854618073,0.001,0.04821447283029556,5600,1.62796870470047,1877,1.5798523426055908
456000,0.5903776288032532,0.001,0.06451747566461563,5700,1.2982337914407254,1876,1.2929847240447998
464000,0.8645562529563904,0.001,0.030395621433854103,5800,1.0429968709126114,1877,1.6275898218154907
472000,0.9886711342260242,0.001,0.0021466724574565887,5900,0.8398600646993145,1875,1.2567503452301025
480000,0.9926371700130403,0.001,0.0010961529333144426,6000,0.6847798157483339,1875,1.3509838581085205
488000,0.8831796869635582,0.001,0.017926985397934914,6100,0.9141924895346165,1876,1.384413719177246
496000,0.8369827419519424,0.001,0.06151541322469711,6200,1.6013642802834511,1877,1.194260597229004
504000,0.6095695495605469,0.001,0.026146549731492996,6300,0.8832916267216205,1879,1.6288156509399414
512000,0.6795332133769989,0.001,0.05569581314921379,6400,1.1511665917932987,1881,1.5363813638687134
520000,0.9366571828722954,0.001,0.03479829058051109,6500,1.3743640798842534,1882,1.169299602508545
528000,0.8620574176311493,0.001,0.03089471533894539,6600,0.9839693031273782,1883,1.5020735263824463
536000,0.8475945889949799,0.001,0.030767709016799927,6700,1.1619424995034933,1884,1.4951868057250977
544000,0.6978094577789307,0.001,0.06325317919254303,6800,1.3982599794864654,1885,1.6229352951049805
552000,0.9263172224164009,0.001,0.01529094111174345,6900,1.085598659142852,1887,1.590041160583496
560000,0.8577398061752319,0.001,0.01780649833381176,7000,1.0153708547353744,1888,1.7308175563812256
568000,0.8877390921115875,0.001,0.03616490215063095,7100,1.1011759158223868,1889,1.548446774482727
576000,0.9708420429378748,0.001,0.011238766834139824,7200,1.3568761479109526,1890,1.676253318786621
584000,0.9653400331735611,0.001,0.005294894799590111,7300,0.7147863810881973,1890,1.7434746026992798
592000,0.9479094445705414,0.001,0.026765484362840652,7400,1.6934831952676177,1891,1.624650239944458
600000,0.7311851680278778,0.001,0.061243824660778046,7500,1.3595491915941238,1891,1.6801233291625977
608000,0.9708393327891827,0.001,0.026691626757383347,7600,2.2357300840318204,1891,1.541797399520874
616000,0.9809743147343397,0.001,0.005943117197602987,7700,1.0569958673790096,1892,1.5154653787612915
624000,0.8899739012122154,0.001,0.044978298246860504,7800,1.215106022823602,1891,1.4404480457305908
632000,0.9688320849090815,0.001,0.012063301168382168,7900,1.4144104249775409,1892,1.5959217548370361
640000,0.9773684311658144,0.001,0.011692075058817863,8000,1.2274707332253456,1890,1.5857126712799072
648000,0.9619560576975346,0.001,0.02631576918065548,8100,0.09671019241213799,1891,0.6360566020011902
656000,0.9496169090270996,0.001,0.018893536180257797,8200,1.1785887233912944,1892,0.960307776927948
664000,0.9128607735037804,0.001,0.028523709625005722,8300,0.8719882125034928,1893,0.8787755966186523
672000,0.9823746085166931,0.001,0.00971037708222866,8400,1.5095585370669142,1893,0.13837364315986633
680000,0.7743232548236847,0.001,0.025471821427345276,8500,0.44195432467386125,1894,0.6200181841850281
688000,0.8599903285503387,0.001,0.04092748463153839,8600,0.8901782074011863,1895,0.10805265605449677
696000,0.9092190116643906,0.001,0.018683910369873047,8700,1.3752675510942935,1897,1.1819102764129639
704000,0.9458813592791557,0.001,0.029164429754018784,8800,1.5040554283186793,1897,0.6789089441299438
712000,0.806058943271637,0.001,0.04847162589430809,8900,0.6091049578099046,1898,0.8856918215751648
720000,0.8865062817931175,0.001,0.025103917345404625,9000,1.5086161658167838,1899,0.8853765726089478
728000,0.9891673708334565,0.001,0.00421131681650877,9100,1.5832083076238632,1900,0.5367177128791809
736000,0.7674234807491302,0.001,0.08098875731229782,9200,1.0325874764472247,1900,0.9316554069519043
744000,0.8863270804286003,0.001,0.03879880532622337,9300,1.6305235013365746,1900,0.9182733297348022
752000,0.8905748799443245,0.001,0.05542808771133423,9400,1.5400569697842001,1901,0.07616780698299408
760000,0.9698579404503107,0.001,0.00785114150494337,9500,1.9150052286684514,1900,0.23853787779808044
768000,0.9686642698943615,0.001,0.07472316920757294,9600,7.23352361023426,1899,1.7887047105817368e-23
776000,0.9568969011306763,0.001,0.026325726881623268,9700,-0.32687919232994317,1898,2.133616643924632e-18
784000,0.4930107593536377,0.001,1.3380047082901,9800,6.375916016101837,1897,1.9133308626351209e-07
792000,-0.6313040256500244,0.001,0.7979243993759155,9900,-2.0953936889767646,1897,7.767789775119105e-13
800000,0.3817939758300781,0.001,0.22823461890220642,10000,-1.4271283058915287,1898,1.9432858703782296e-25
808000,0.9538159407675266,0.001,0.05082029849290848,10100,5.771079710125923,1898,0.0
816000,0.9315243810415268,0.001,0.03509381413459778,10200,2.033973740041256,1899,0.0
824000,-0.559522271156311,0.001,1.1143383979797363,10300,-7.690454977750778,1899,2.4462934989093785e-36
832000,0.596744030714035,0.001,0.6393051147460938,10400,8.996895337104798,1899,4.0750521648930273e-38
840000,0.8654924780130386,0.001,0.03838504105806351,10500,0.5564604443032295,1900,3.8066484643259346e-13
848000,0.8847874775528908,0.001,0.09080509841442108,10600,2.784013068675995,1898,0.0005443223053589463
856000,0.9527657590806484,0.001,0.01830100454390049,10700,1.6358571205288173,1898,5.378541015343963e-11
864000,0.7129663527011871,0.001,0.0626063197851181,10800,-0.5996604057960212,1899,7.492798613384366e-05
872000,0.8905190080404282,0.001,0.03670339658856392,10900,1.91711448058486,1900,0.32195600867271423
880000,0.9612843580543995,0.001,0.009629457257688046,11000,1.5615671779960394,1901,0.00024044830934144557
888000,0.9386731646955013,0.001,0.038856424391269684,11100,2.3220229778438806,1901,0.0376911498606205
896000,0.8725569695234299,0.001,0.03590339422225952,11200,1.3169566299766302,1900,0.5857471227645874
904000,0.9420366585254669,0.001,0.026462236419320107,11300,2.0594373777508737,1899,0.6256809234619141
912000,0.7119284868240356,0.001,0.02884148433804512,11400,1.4642048850655556,1899,0.01370345801115036
920000,0.9660829044878483,0.001,0.00923997350037098,11500,1.510144990310073,1900,0.4282904267311096
928000,0.9830993581563234,0.001,0.024620670825242996,11600,3.0610548622906206,1899,0.20927080512046814
936000,0.8897620886564255,0.001,0.025705015286803246,11700,1.3949066262692214,1898,0.20747482776641846
944000,0.9691098164767027,0.001,0.017694396898150444,11800,1.2199114637449384,1899,0.00012610740668606013
952000,0.966861829161644,0.001,0.06391806900501251,11900,-0.2943840080872178,1899,0.0013203457929193974
960000,0.9488470107316971,0.001,0.05257211998105049,12000,1.8708765293471514,1900,0.001062471535988152
968000,0.8810307830572128,0.001,0.11488258838653564,12100,1.7903061036020518,1900,0.008834043517708778
976000,0.9754388518631458,0.001,0.019177410751581192,12200,-0.31747911325655875,1901,0.008968640118837357
984000,0.6739498376846313,0.001,0.032377690076828,12300,1.1861623294651509,1901,0.7998092770576477
992000,0.9489098861813545,0.001,0.0242842398583889,12400,0.7826728790067137,1902,0.45086973905563354
1000000,0.9867241708561778,0.001,0.00786174088716507,12500,1.8167589381337166,1902,0.6450780630111694
1008000,0.9882649453356862,0.001,0.008932569064199924,12600,2.4027696646749974,1903,0.9813165664672852
1016000,0.9797629863023758,0.001,0.009125107899308205,12700,1.8177958495914937,1904,0.18172118067741394
1024000,0.895457424223423,0.001,0.049561675637960434,12800,0.5885181966703386,1904,0.04243888705968857
1032000,0.9856219328939915,0.001,0.04827464371919632,12900,3.5300786443054677,1904,0.02087457850575447
1040000,0.5986259877681732,0.001,1.3168606758117676,13000,-3.5718614649027587,1904,1.3836784360644833e-22
1048000,0.8499674201011658,0.001,0.28820064663887024,13100,3.100227285921574,1903,1.7681435338090523e-07
1056000,0.9762188233435154,0.001,0.011337071657180786,13200,0.10162500911392272,1904,5.8868765336228535e-05
1064000,0.9085578545928001,0.001,0.04382253438234329,13300,3.0895696118474008,1905,0.032606206834316254
1072000,0.9839505143463612,0.001,0.009867001324892044,13400,1.3627695631235839,1904,0.0006966286455281079
1080000,0.8534389287233353,0.001,0.03435353562235832,13500,1.6762128241360188,1903,0.0003117708838544786
1088000,0.8755751699209213,0.001,0.06470285356044769,13600,-0.12258117347955703,1904,0.008117479272186756
1096000,0.9703492019325495,0.001,0.008310231380164623,13700,1.085194131359458,1904,0.43586263060569763
1104000,0.7900948971509933,0.001,0.2783282399177551,13800,-2.332116352021694,1903,0.0017874803161248565
1112000,0.6932801008224487,0.001,0.19311130046844482,13900,-1.3214954376220702,1903,0.002455872716382146
1120000,0.9617386981844902,0.001,0.015305407345294952,14000,-1.4247833989560603,1904,0.0008869728189893067
1128000,0.9469224736094475,0.001,0.021026140078902245,14100,-1.315103555098176,1904,0.006769930012524128
1136000,0.9825521819293499,0.001,0.0018142105545848608,14200,-0.6447058584541082,1904,0.0772339254617691
1144000,0.9253522306680679,0.001,0.010334992781281471,14300,0.06076656156219542,1904,0.0023917383514344692
1152000,0.877415120601654,0.001,0.04006020724773407,14400,0.006429135147482157,1904,0.43286022543907166
1160000,0.8649183809757233,0.001,0.02639175020158291,14500,0.5099617856554687,1905,0.3564145565032959
1168000,0.9647948667407036,0.001,0.009324520826339722,14600,1.3513297487050295,1906,0.5255936980247498
1176000,0.9780725352466106,0.001,0.056503813713788986,14700,-2.5952352101448923,1906,0.17584402859210968
1184000,0.9281775206327438,0.001,0.018517272546887398,14800,1.1626773856580257,1906,0.6742372512817383
1192000,0.9917679131031036,0.001,0.0029619678389281034,14900,0.43483464904129504,1906,0.9375688433647156
1200000,0.9480324722826481,0.001,0.01982894167304039,15000,1.171948045748286,1906,0.7090578079223633
1208000,0.9648929871618748,0.001,0.015750527381896973,15100,1.5082183942198752,1906,0.8929859399795532
1216000,0.9729246534407139,0.001,0.019426824524998665,15200,1.7774482756853103,1906,0.8323338627815247
1224000,0.9723931550979614,0.001,0.009079435840249062,15300,0.3261707508820109,1907,0.8287438154220581
1232000,0.890437625348568,0.001,0.04142855107784271,15400,1.5043767150491476,1907,0.8323295712471008
1240000,0.9395026862621307,0.001,0.016493361443281174,15500,1.8559711083769799,1908,1.0250895023345947
1248000,0.9687656424939632,0.001,0.014381548389792442,15600,1.6224720820784568,1908,0.9435000419616699
1256000,0.9756306242197752,0.001,0.007841447368264198,15700,1.3675796762108803,1909,0.9227113723754883
1264000,0.9970024775248021,0.001,0.0011354571906849742,15800,0.8751919037662447,1910,0.8175413012504578
1272000,0.8760624304413795,0.001,0.0320180281996727,15900,1.154532518517226,1910,1.045106291770935
1280000,0.9885698081925511,0.001,0.009792082943022251,16000,2.195603494346142,1911,0.7977544665336609
1288000,0.9704516008496284,0.001,0.009007517248392105,16100,0.8953800882911309,1911,1.0720762014389038
1296000,0.9951747241429985,0.001,0.0026686652563512325,16200,1.6617384092882275,1911,1.0545847415924072
1304000,0.9834344405680895,0.001,0.008977172896265984,16300,1.668907991796732,1911,1.0938920974731445
1312000,0.9481671638786793,0.001,0.006919185630977154,16400,0.8389395864680409,1912,1.0900897979736328
1320000,0.9843241740018129,0.001,0.00696165207773447,16500,1.110274705477059,1911,1.0910327434539795
1328000,0.9866652386263013,0.001,0.008540047332644463,16600,1.6930363654159009,1911,1.0259952545166016
1336000,0.9523988030850887,0.001,0.013052227906882763,16700,1.001175628195051,1911,1.098226547241211
1344000,0.9919195445254445,0.001,0.007868960499763489,16800,1.891300307540223,1911,1.0889230966567993
1352000,0.9955169633030891,0.001,0.002641963539645076,16900,1.2347370122792198,1912,1.109528660774231
1360000,0.9747043214738369,0.001,0.008424172177910805,17000,1.2645484967157246,1911,1.1749687194824219
1368000,0.9730844460427761,0.001,0.006007621996104717,17100,0.9303968051448465,1912,1.2047450542449951
1376000,0.9917781539261341,0.001,0.003484852612018585,17200,1.1682948134839535,1912,1.2499244213104248
1384000,0.9893039213493466,0.001,0.008542177267372608,17300,1.6911555970204062,1912,1.2005401849746704
1392000,0.9863359900191426,0.001,0.003380062058568001,17400,1.6236489032395185,1912,1.1767864227294922
1400000,0.9777521975338459,0.001,0.013986973091959953,17500,1.5929407302290202,1913,1.383300542831421
1408000,0.9867951851338148,0.001,0.0044115460477769375,17600,1.015938395448029,1913,1.5966230630874634
1416000,0.9686020649969578,0.001,0.011108453385531902,17700,1.082175210583955,1913,1.508840560913086
1424000,0.9857547702267766,0.001,0.004398232325911522,17800,0.9655358131974936,1913,1.5118048191070557
1432000,0.9797794669866562,0.001,0.012745553627610207,17900,1.4216813045786694,1914,1.5837347507476807
1440000,0.9584644474089146,0.001,0.02958201803267002,18000,1.7938592741265893,1914,1.4954159259796143
1448000,0.9498649388551712,0.001,0.029314661398530006,18100,1.7778765121474862,1914,1.5157701969146729
1456000,0.9889545822516084,0.001,0.005085930228233337,18200,0.9018076213193126,1914,1.6377004384994507
1464000,0.9791454188525677,0.001,0.011997389607131481,18300,1.4063058025203645,1914,1.5920569896697998
1472000,0.9681726582348347,0.001,0.014158526435494423,18400,0.9560812834650279,1915,1.5706207752227783
1480000,0.9603554718196392,0.001,0.02852768264710903,18500,1.357148143881932,1915,1.524367094039917
1488000,0.9428702667355537,0.001,0.011457763612270355,18600,0.7705591155216098,1915,1.6298574209213257
1496000,0.9780613034963608,0.001,0.014450316317379475,18700,2.0499433014541864,1915,1.5095164775848389
1504000,0.9640036635100842,0.001,0.007825993001461029,18800,1.1378543469123543,1915,1.5729234218597412
1512000,0.9933212087489665,0.001,0.0025468100793659687,18900,1.2053451708517968,1914,1.6414655447006226
1520000,0.9375481233000755,0.001,0.02388882450759411,19000,1.393751384690404,1914,1.6244785785675049
1528000,0.9946011053398252,0.001,0.001658075489103794,19100,0.9174944334023166,1915,1.6148138046264648
1536000,0.9624765701591969,0.001,0.021345170214772224,19200,1.625479486444965,1915,1.5333251953125
1544000,0.9876613933593035,0.001,0.01286027766764164,19300,1.7518619253998622,1915,1.525246262550354
1552000,0.98403843306005,0.001,0.0033857591915875673,19400,0.8137436122633517,1915,1.6190118789672852
1560000,0.9925774419680238,0.001,0.006494924426078796,19500,1.4701126575004309,1915,1.5311769247055054
1568000,0.9946291535161436,0.001,0.0018299907678738236,19600,0.8480309151578694,1915,1.6462894678115845
1576000,0.9447101578116417,0.001,0.026669520884752274,19700,1.3560808348469435,1915,1.5503565073013306
1584000,0.9858471127226949,0.001,0.007754923310130835,19800,1.2081965181045233,1916,1.6044511795043945
1592000,0.8766152113676071,0.001,0.02615567110478878,19900,1.6580410856753587,1916,1.5787317752838135
1600000,0.9884410947561264,0.001,0.007027072366327047,20000,1.5402899038046598,1917,1.5326154232025146
1608000,0.9667136110365391,0.001,0.010607780888676643,20100,1.2749039576388896,1917,1.3788164854049683
1616000,0.9578259103000164,0.001,0.01849959045648575,20200,1.0887408801354468,1917,1.6206121444702148
1624000,0.9794319979846478,0.001,0.014839105308055878,20300,2.007939399033785,1917,1.4775735139846802
1632000,0.9839252009987831,0.001,0.006023810710757971,20400,1.644289842993021,1917,1.540325403213501
1640000,0.947298027575016,0.001,0.027845332399010658,20500,2.036420014500618,1917,1.5046743154525757
1648000,0.9890181217342615,0.001,0.0026167845353484154,20600,1.3072142953053116,1918,1.5624358654022217
1656000,0.9727854002267122,0.001,0.009806973859667778,20700,1.0443829666823148,1918,1.5964055061340332
1664000,0.8751142024993896,0.001,0.049480024725198746,20800,1.1911582897417248,1918,1.6269172430038452
1672000,0.9834115374833345,0.001,0.014781865291297436,20900,1.840318414522335,1918,1.509122610092163
1680000,0.971412468701601,0.001,0.010397928766906261,21000,1.117832799628377,1919,1.6210849285125732
1688000,0.9929548753425479,0.001,0.002762994496151805,21100,1.4070222593203652,1919,1.5409997701644897
1696000,0.9819338787347078,0.001,0.006576418876647949,21200,1.6963731445372106,1920,1.5417977571487427
1704000,0.9659855030477047,0.001,0.016826961189508438,21300,1.2626600082963706,1920,1.5839691162109375
1712000,0.9913960751146078,0.001,0.0041665625758469105,21400,1.0526307923719287,1919,1.6640039682388306
1720000,0.9798746295273304,0.001,0.009102225303649902,21500,1.4010928642004727,1919,1.6066957712173462
1728000,0.9136431142687798,0.001,0.04763342812657356,21600,1.4845944353030063,1920,1.6245687007904053
1736000,0.9812003988772631,0.001,0.006150004919618368,21700,1.1240124352276326,1920,1.6401097774505615
1744000,0.9868793049827218,0.001,0.006425346247851849,21800,1.5585758700966834,1920,1.5891495943069458
1752000,0.967380665242672,0.001,0.013330149464309216,21900,0.8847019352950156,1920,1.6965053081512451
1760000,0.9739108402282,0.001,0.01993413083255291,22000,1.7061255678534508,1921,1.5961335897445679
1768000,0.9808987751603127,0.001,0.011974652297794819,22100,1.7607621819945052,1921,1.5623221397399902
1776000,0.9052682369947433,0.001,0.022919565439224243,22200,1.3663487961515783,1922,1.5849424600601196
1784000,0.9808777496218681,0.001,0.010602913796901703,22300,1.6432762313634157,1922,1.6505476236343384
1792000,0.9368543848395348,0.001,0.017469575628638268,22400,1.237260514125228,1921,1.6784074306488037
1800000,0.9442692212760448,0.001,0.02869993820786476,22500,1.2484455129131675,1922,1.6726529598236084
1808000,0.9657854698598385,0.001,0.013034524396061897,22600,1.3311898021958768,1922,1.7411653995513916
1816000,0.958338774740696,0.001,0.045351915061473846,22700,1.7731979426462203,1923,1.643636703491211
1824000,0.9425558224320412,0.001,0.027097348123788834,22800,1.746712575852871,1923,1.620060682296753
1832000,0.9648486226797104,0.001,0.021376479417085648,22900,1.263590149767697,1924,1.7120320796966553
1840000,0.9852586183696985,0.001,0.009364014491438866,23000,1.9680959779769183,1923,1.6558926105499268
1848000,0.9667805768549442,0.001,0.020945798605680466,23100,1.4276174824684857,1923,1.631300926208496
1856000,0.9664076305925846,0.001,0.020932821556925774,23200,1.579434010386467,1924,1.6049816608428955
1864000,0.9161643534898758,0.001,0.018054986372590065,23300,0.9018552927300334,1924,1.684151291847229
1872000,0.9834690820425749,0.001,0.008612824603915215,23400,1.1991686436347664,1924,1.7008323669433594
1880000,0.9705791957676411,0.001,0.013057244941592216,23500,1.6507524533197284,1924,1.6151443719863892
1888000,0.9539896883070469,0.001,0.026570435613393784,23600,1.494040535762906,1924,1.5648045539855957
1896000,0.9810237642377615,0.001,0.01664869859814644,23700,1.3966458764858545,1925,1.6660476922988892
1904000,0.9665130525827408,0.001,0.009337027557194233,23800,1.3706251941621304,1925,1.7038133144378662
1912000,0.9338051676750183,0.001,0.03952606022357941,23900,1.3463200826197863,1925,1.6641943454742432
1920000,0.982715830206871,0.001,0.021081198006868362,24000,2.4831724714487793,1926,1.5176087617874146
1928000,0.9713263157755136,0.001,0.016220634803175926,24100,1.665904726088047,1925,1.606065034866333
1936000,0.963851060718298,0.001,0.015734145417809486,24200,1.337541595287621,1925,1.7431294918060303
1944000,0.9503841325640678,0.001,0.01663125678896904,24300,1.4682766024023295,1926,1.7072957754135132
1952000,0.9760578330606222,0.001,0.007154242601245642,24400,0.7204136939719319,1926,1.7391153573989868
1960000,0.9564364105463028,0.001,0.019986988976597786,24500,1.7596348885446786,1926,1.683950424194336
1968000,0.9500314742326736,0.001,0.018280578777194023,24600,1.2591653354465961,1926,1.6585851907730103
1976000,0.9422043077647686,0.001,0.014763293787837029,24700,1.4776825990527869,1927,1.6392854452133179
1984000,0.9221042618155479,0.001,0.028819028288125992,24800,1.3094279137440026,1927,1.6960455179214478
1992000,0.9397606067359447,0.001,0.017448145896196365,24900,1.0979758461005986,1927,1.7165056467056274
2000000,0.9278744608163834,0.001,0.03535979241132736,25000,0.9620424886001274,1927,1.7481170892715454
2008000,0.9726016148924828,0.001,0.018406620249152184,25100,1.3006768459454179,1927,1.6971921920776367
2016000,0.9877612283453345,0.001,0.0066322446800768375,25200,1.7856167145073414,1927,1.6512750387191772
2024000,0.9506743736565113,0.001,0.01614231988787651,25300,1.793541219830513,1926,1.6949355602264404
2032000,0.9451795965433121,0.001,0.015126129612326622,25400,1.1771956546232105,1927,1.7247962951660156
2040000,0.9646924696862698,0.001,0.01998782902956009,25500,1.8212793138809502,1927,1.7472944259643555
2048000,0.7517239451408386,0.001,0.04540027678012848,25600,0.9238533727824688,1926,1.7800785303115845
2056000,0.9587789475917816,0.001,0.01680227555334568,25700,1.730371155589819,1927,1.665336012840271
2064000,0.9860299397259951,0.001,0.004544834140688181,25800,1.1933786090521608,1927,1.6339285373687744
2072000,0.9846111666411161,0.001,0.009886502288281918,25900,1.1375177625566721,1927,1.7420377731323242
2080000,0.9154244512319565,0.001,0.042512230575084686,26000,1.363315110420808,1927,1.6901168823242188
2088000,0.9868478989228606,0.001,0.009349958039820194,26100,1.2522860296070575,1927,1.7092249393463135
2096000,0.9711837656795979,0.001,0.009379670023918152,26200,1.2795708075165748,1927,1.736431360244751
2104000,0.9782946165651083,0.001,0.02214948832988739,26300,1.4072386771440506,1928,1.5299566984176636
2112000,0.9926575049757957,0.001,0.00546391773968935,26400,2.0237415412906556,1928,1.6179224252700806
2120000,0.5216014087200165,0.001,0.15820768475532532,26500,1.1166066184639931,1928,1.778714895248413
2128000,0.9025024622678757,0.001,0.017340829595923424,26600,1.0629087079316377,1928,1.7708297967910767
2136000,0.8908121958374977,0.001,0.013534287922084332,26700,1.1668034829199314,1928,1.7792021036148071
2144000,0.9339394420385361,0.001,0.03610072284936905,26800,1.8827734041959048,1929,1.714406967163086
2152000,0.985537220723927,0.001,0.011692730709910393,26900,1.4889486298430712,1929,1.6886345148086548
2160000,0.9654228128492832,0.001,0.012561003677546978,27000,1.4570141164120287,1929,1.7511088848114014
2168000,0.9629013985395432,0.001,0.010320177301764488,27100,1.1040788309648633,1929,1.7528566122055054
2176000,0.9498534947633743,0.001,0.028234433382749557,27200,1.4563430171459912,1929,1.757127046585083
2184000,0.9109371155500412,0.001,0.02736482582986355,27300,1.2971551306545734,1929,1.7616910934448242
2192000,0.9779619853943586,0.001,0.004443155135959387,27400,1.1536044172942639,1929,1.7523202896118164
2200000,0.9033448696136475,0.001,0.04247698560357094,27500,1.408035949897021,1929,1.656629204750061
2208000,0.9562836065888405,0.001,0.011007221415638924,27600,1.084867143444717,1929,1.7341601848602295
2216000,0.8981642574071884,0.001,0.07355868816375732,27700,1.4357686549425126,1930,1.6736332178115845
2224000,0.9418858103454113,0.001,0.016062183305621147,27800,1.269496395997703,1930,1.7523953914642334
2232000,0.9827810470014811,0.001,0.01171313226222992,27900,1.7551686219871043,1930,1.708723783493042
2240000,0.9625594653189182,0.001,0.03246261924505234,28000,1.8078472329303623,1930,1.629680871963501
2248000,0.787775918841362,0.001,0.07020449638366699,28100,1.6350524686276913,1930,1.708693265914917
2256000,0.9775318149477243,0.001,0.017113056033849716,28200,1.5249032191932201,1931,1.6815522909164429
2264000,0.9713928680866957,0.001,0.016516413539648056,28300,1.6016683602705597,1930,1.6931968927383423
2272000,0.9714585933834314,0.001,0.014944508671760559,28400,1.5649521056562663,1930,1.6898733377456665
2280000,0.9707091320306063,0.001,0.02551194094121456,28500,1.7965368473902346,1930,1.7048362493515015
2288000,0.9602512307465076,0.001,0.017329160124063492,28600,1.708652337267995,1930,1.6206409931182861
2296000,0.9695562366396189,0.001,0.008844810537993908,28700,1.452291159518063,1930,1.7423200607299805
2304000,0.9881112398579717,0.001,0.004837661050260067,28800,1.1692321918904782,1930,1.7277247905731201
2312000,0.9271703884005547,0.001,0.019459858536720276,28900,1.4998017720878125,1931,1.7510707378387451
2320000,0.928132176399231,0.001,0.0341317355632782,29000,1.3145018552429975,1930,1.7491964101791382
2328000,0.9659731052815914,0.001,0.018267614766955376,29100,1.6256846657022834,1930,1.6572916507720947
2336000,0.945679634809494,0.001,0.011307830922305584,29200,1.3541321836411953,1930,1.766753911972046
2344000,0.9662020578980446,0.001,0.02226746454834938,29300,1.6141115019097925,1930,1.6987390518188477
2352000,0.9614423401653767,0.001,0.01735413819551468,29400,1.6592139832675457,1930,1.6761934757232666
2360000,0.9443122781813145,0.001,0.0178154818713665,29500,1.5780451323837041,1930,1.7094066143035889
2368000,0.9760238751769066,0.001,0.01282500009983778,29600,1.071047306060791,1930,1.6704635620117188
2376000,0.9650958701968193,0.001,0.011899622157216072,29700,1.441576742567122,1930,1.7516635656356812
2384000,0.9685887396335602,0.001,0.007552052848041058,29800,1.1394366208463906,1930,1.7304645776748657
2392000,0.9768694713711739,0.001,0.014054303988814354,29900,1.7026377329602838,1930,1.6654726266860962
2400000,0.9285631775856018,0.001,0.04143666848540306,30000,1.374491777899675,1930,1.6045501232147217
2408000,0.9601315185427666,0.001,0.018993856385350227,30100,1.3516932073049248,1930,1.7094097137451172
2416000,0.991131485439837,0.001,0.0023838828783482313,30200,0.6388180896494304,1930,1.7512614727020264
2424000,0.95964640006423,0.001,0.026988163590431213,30300,1.8117520499974489,1930,1.6271156072616577
2432000,0.9752679113298655,0.001,0.010404771193861961,30400,1.1935708765871822,1931,1.7414588928222656
2440000,0.9719922319054604,0.001,0.017345448955893517,30500,1.811497006751597,1931,1.635292649269104
2448000,0.9473999105393887,0.001,0.025894571095705032,30600,1.3962542747496627,1931,1.7411653995513916
2456000,0.9310724213719368,0.001,0.022867584601044655,30700,1.1827345138415695,1931,1.7370468378067017
2464000,0.8739319741725922,0.001,0.05256351828575134,30800,1.4646540272980928,1932,1.745902419090271
2472000,0.9850514577701688,0.001,0.010786096565425396,30900,1.2682229150785134,1932,1.665090799331665
2480000,0.9653208814561367,0.001,0.028219735249876976,31000,1.8451622027903796,1932,1.6716175079345703
2488000,0.9217552915215492,0.001,0.02626689337193966,31100,1.3852778859436512,1933,1.738189458847046
2496000,0.865446075797081,0.001,0.03850561007857323,31200,1.236793390661478,1933,1.7160104513168335
2504000,0.9478570893406868,0.001,0.036111097782850266,31300,1.4717684708535672,1933,1.7028926610946655
2512000,0.9738586377352476,0.001,0.019046850502490997,31400,1.3978239765390754,1933,1.6713666915893555
2520000,0.9772426355630159,0.001,0.012496396899223328,31500,1.086120450682938,1933,1.6768327951431274
2528000,0.9855316374450922,0.001,0.012097490951418877,31600,1.3655705710873007,1934,1.6524311304092407
2536000,0.9447623416781425,0.001,0.026371821761131287,31700,1.7200326243415476,1934,1.7356294393539429
2544000,0.9780089259147644,0.001,0.007412345614284277,31800,0.9097562290728092,1934,1.720597505569458
2552000,0.9366854429244995,0.001,0.031007682904601097,31900,1.6575485220062547,1934,1.6985328197479248
