total_timesteps,fps,policy_entropy,explained_variance,nupdates,value_loss,avgReward
320000,814,1.3857128620147705,0.04556792974472046,4000,0.0012547996593639255,0.290593783184886
328000,814,1.3849070072174072,0.043753087520599365,4100,0.0026639874558895826,0.13589361496269703
336000,814,1.3837850093841553,0.05890333652496338,4200,0.02977231703698635,0.1816922769881785
344000,814,1.3858039379119873,0.08491826057434082,4300,0.008437959477305412,0.20152943152934313
352000,815,1.3857367038726807,-0.02359640598297119,4400,0.006273007486015558,0.20749539639800788
360000,815,1.3860985040664673,0.11821883916854858,4500,0.03989583998918533,0.22468601763248444
368000,815,1.3851972818374634,0.202866792678833,4600,0.0035362341441214085,0.21881337221711875
376000,815,1.3852781057357788,0.04350918531417847,4700,0.03792475908994675,0.28273022584617136
384000,815,1.385748267173767,-0.6909095048904419,4800,0.00025837140856310725,0.28997068889439104
392000,815,1.3854566812515259,0.07377588748931885,4900,0.03165964409708977,0.2404403317719698
400000,815,1.385820984840393,0.05990004539489746,5000,0.0011085656005889177,0.23384980726987123
408000,815,1.3851439952850342,0.21252930164337158,5100,0.012244008481502533,0.22270924393087627
416000,816,1.3850395679473877,0.04892212152481079,5200,0.01809641346335411,0.145969102345407
424000,816,1.385597586631775,0.12778997421264648,5300,0.022984957322478294,0.26130681820213797
432000,816,1.3858840465545654,0.06079584360122681,5400,0.029086410999298096,0.26143373250961305
440000,816,1.3855650424957275,0.5755893290042877,5500,0.0010892415884882212,0.18936318773776292
448000,816,1.3857332468032837,0.20360416173934937,5600,0.03969678655266762,0.3126115284860134
456000,817,1.3857672214508057,0.017844557762145996,5700,0.0027927919290959835,0.08329773191362619
464000,817,1.3840736150741577,0.05443292856216431,5800,0.0273957010358572,0.3868013557046652
472000,817,1.383121132850647,0.44907158613204956,5900,0.0027553443796932697,0.21005292776972057
480000,817,1.3846380710601807,0.2540279030799866,6000,0.021642031148076057,0.17845145221799613
488000,817,1.3852531909942627,0.19224083423614502,6100,0.011186140589416027,0.18810408487915992
496000,817,1.385330080986023,0.06875091791152954,6200,0.018188852816820145,0.2553879698738456
504000,817,1.3850953578948975,0.4323159456253052,6300,0.001773399650119245,0.31551967896521094
512000,817,1.385849952697754,-0.11374402046203613,6400,0.004216411150991917,0.1505018977448344
520000,817,1.3855810165405273,0.26266664266586304,6500,0.011722477152943611,0.3908791676163673
528000,817,1.3859529495239258,0.5391001403331757,6600,0.0024206270463764668,0.2209628803655505
536000,818,1.3849830627441406,0.518959105014801,6700,0.004706847481429577,0.4562544357031584
544000,818,1.3850631713867188,0.6355434954166412,6800,0.002204271499067545,0.2027916930615902
552000,818,1.3856054544448853,0.4359878897666931,6900,0.02527472749352455,0.2730196977034211
560000,818,1.3860952854156494,0.24146634340286255,7000,0.03226781636476517,0.16909002061001957
568000,818,1.3838918209075928,0.6615767776966095,7100,0.0036701038479804993,0.1751553125679493
576000,818,1.3854420185089111,0.5555250942707062,7200,0.010183742269873619,0.4586732033640146
584000,818,1.3855750560760498,-0.12056970596313477,7300,0.014323821291327477,0.3008914407342672
592000,818,1.3851702213287354,0.5232550203800201,7400,0.009594430215656757,0.12687913910485804
600000,818,1.383021593093872,0.34174972772598267,7500,0.03148026391863823,0.4954338874667883
608000,819,1.3832180500030518,0.7916831523180008,7600,0.007320369593799114,0.21017090021632612
616000,819,1.3819386959075928,0.41342097520828247,7700,0.016838129609823227,0.3484273511916399
624000,819,1.381577491760254,0.5893137753009796,7800,0.03789964318275452,0.5518595691770315
632000,819,1.3830091953277588,0.2747342586517334,7900,0.0010217512026429176,0.030788453621789814
640000,819,1.3797117471694946,0.2642987370491028,8000,0.03958548977971077,1.238886584341526
648000,819,1.3797096014022827,0.2930656671524048,8100,0.04658149555325508,0.7190382324159146
656000,819,1.3827288150787354,0.6577486395835876,8200,0.005654717795550823,0.4279734332114458
664000,819,1.3845198154449463,0.4048222303390503,8300,0.006606122013181448,0.09494467839722347
672000,819,1.381960153579712,0.7170515358448029,8400,0.018646225333213806,0.35509650614112614
680000,820,1.3824470043182373,0.8242163360118866,8500,0.020075999200344086,0.7179070170968771
688000,820,1.3822580575942993,0.592698723077774,8600,0.036811478435993195,0.3199368761386722
696000,820,1.3825916051864624,0.8515021651983261,8700,0.01152300089597702,0.46483728624880316
704000,820,1.382455587387085,0.8610256612300873,8800,0.009123025462031364,0.28128065359778703
712000,820,1.3836208581924438,0.8151306211948395,8900,0.011792226694524288,0.24937941348180176
720000,820,1.3844002485275269,0.07940298318862915,9000,0.008628403767943382,0.3756696773692966
728000,820,1.3832758665084839,0.5701380670070648,9100,0.012943428941071033,0.21670842712046579
736000,820,1.3820981979370117,0.7799531072378159,9200,0.021754352375864983,0.35673163275932895
744000,820,1.383811354637146,0.539686381816864,9300,0.00408738711848855,0.20971279302611948
752000,820,1.3820674419403076,0.9050925448536873,9400,0.00756502989679575,0.28026486752787605
760000,821,1.383504867553711,0.7878763526678085,9500,0.013507085852324963,0.26361326170153915
768000,821,1.3822453022003174,0.7879688739776611,9600,0.01419402938336134,0.24589519795699744
776000,821,1.38175368309021,0.5757186710834503,9700,0.026410818099975586,0.3784595597535372
784000,821,1.380500316619873,0.8684611916542053,9800,0.005061833653599024,0.47954144328832626
792000,821,1.3799102306365967,0.5107003450393677,9900,0.010665284469723701,0.043442845006939027
800000,821,1.3788783550262451,0.904765821993351,10000,0.007293501403182745,0.34394628707086666
808000,821,1.3803346157073975,0.8731149882078171,10100,0.006487058009952307,0.24612679285928607
816000,821,1.381767988204956,0.9061837941408157,10200,0.008170551620423794,0.3023547693155706
824000,821,1.3822664022445679,0.6216614246368408,10300,0.03607804328203201,0.5013775421306491
832000,821,1.377522349357605,0.5903812646865845,10400,0.009583763778209686,0.16288494733162223
840000,821,1.3791687488555908,0.4918056130409241,10500,0.017900342121720314,0.3225432745181024
848000,821,1.3776789903640747,0.9431862495839596,10600,0.0057345242239534855,0.4964737419039011
856000,822,1.3790394067764282,0.90072051435709,10700,0.00859851110726595,0.6533772505819797
864000,822,1.3756840229034424,0.8899216055870056,10800,0.014415999874472618,0.6994374914094805
872000,822,1.3750908374786377,0.8993902429938316,10900,0.004647707100957632,0.21956211310025536
880000,822,1.3751535415649414,0.9136223569512367,11000,0.006731255911290646,0.35148572736070494
888000,822,1.3755525350570679,0.9569217003881931,11100,0.002432868117466569,0.09621305300970562
896000,822,1.373988389968872,0.8595941364765167,11200,0.015429137274622917,0.31097493862034753
904000,822,1.3720287084579468,0.9102147817611694,11300,0.009337320923805237,0.6789752613753081
912000,822,1.369845986366272,0.696542888879776,11400,0.027520310133695602,0.2912376725609647
920000,822,1.366693139076233,0.7752779126167297,11500,0.023348048329353333,0.6500311071053148
928000,822,1.3651494979858398,0.9571491964161396,11600,0.006190075539052486,0.49669777604285625
936000,822,1.368187427520752,0.9351797327399254,11700,0.006290053017437458,0.3727109364932403
944000,822,1.3653875589370728,0.9427523389458656,11800,0.0031713414937257767,0.1549011802766472
952000,823,1.3569693565368652,0.84633007645607,11900,0.009751370176672935,0.39832477178424597
960000,823,1.3558038473129272,0.8944586738944054,12000,0.012339722365140915,0.3272112294100225
968000,823,1.3569711446762085,0.9311288446187973,12100,0.005379762500524521,0.2753404053131817
976000,823,1.3498133420944214,0.9566517621278763,12200,0.0074010444805026054,0.5170057006180286
984000,823,1.3516252040863037,0.9002117812633514,12300,0.0062762969173491,0.2644106666906737
992000,823,1.3533505201339722,0.9089208021759987,12400,0.01786482334136963,0.2883182125242456
1000000,823,1.3516385555267334,0.7361187934875488,12500,0.015124805271625519,0.2119129321014043
1008000,823,1.3469693660736084,0.9780905414372683,12600,0.004270506091415882,0.5612904618028551
1016000,823,1.344032883644104,0.9300988540053368,12700,0.007283762097358704,0.23016775928845162
1024000,823,1.3295929431915283,0.9757969453930855,12800,0.0036097452975809574,0.6965526829939336
1032000,824,1.334981918334961,0.9769441373646259,12900,0.004174462985247374,0.568522472679615
1040000,824,1.3410441875457764,0.9471575431525707,13000,0.005678363144397736,0.28328587105497716
1048000,824,1.3391121625900269,0.9879163075238466,13100,0.002516781445592642,0.606261972343782
1056000,824,1.3414561748504639,0.9658319428563118,13200,0.005459419451653957,0.47357222787104547
1064000,824,1.34453547000885,0.8989882469177246,13300,0.014834953472018242,0.4023099098820239
1072000,824,1.3413442373275757,0.9729530867189169,13400,0.0038498856592923403,0.371458263733075
1080000,824,1.3465297222137451,0.9240251407027245,13500,0.002045130357146263,0.1358639804937411
1088000,824,1.3381891250610352,0.9660529233515263,13600,0.003153594909235835,0.49645270239561795
1096000,824,1.3497635126113892,0.9845484718680382,13700,0.0013175845379009843,0.2186539528425783
1104000,824,1.3469475507736206,0.9258072897791862,13800,0.010168957524001598,0.34643125927541407
1112000,824,1.3448657989501953,0.943644966930151,13900,0.006696373224258423,0.3889889595011482
1120000,825,1.3434747457504272,0.950119886547327,14000,0.008255024440586567,0.41232781310682187
1128000,825,1.3494760990142822,0.9720344562083483,14100,0.001472142874263227,0.29847038541920484
1136000,825,1.349394679069519,0.9024266228079796,14200,0.00906986091285944,0.34148100187885577
1144000,825,1.3397144079208374,0.8403677642345428,14300,0.016295403242111206,0.49078051205724477
1152000,825,1.3452562093734741,0.9954645242542028,14400,0.0006037233979441226,0.35261390185769415
1160000,825,1.3450052738189697,0.994109429884702,14500,0.0011332501890137792,0.460123804572504
1168000,825,1.3469253778457642,0.99102414958179,14600,0.0012369022006168962,0.38925753591320245
1176000,825,1.358636498451233,0.7519992887973785,14700,0.00019976039766333997,-0.009037522638391238
1184000,825,1.3523938655853271,0.9603486582636833,14800,0.0060516162775456905,0.3522518217781908
1192000,825,1.3596303462982178,0.9871842656284571,14900,0.0017369675915688276,0.36009694563690575
1200000,825,1.3536268472671509,0.9477138184010983,15000,0.005701412446796894,0.34037364026298744
1208000,826,1.3524953126907349,0.9811214692890644,15100,0.0025863819755613804,0.3553708096034825
1216000,826,1.36123526096344,0.8290822058916092,15200,0.008066128008067608,0.1772619215247687
1224000,826,1.3557302951812744,0.9935507006011903,15300,0.0012074686819687486,0.3242494159610942
1232000,826,1.3496674299240112,0.9864696301519871,15400,0.0026532846968621016,0.5597121377642906
1240000,826,1.3502470254898071,0.988063495606184,15500,0.002699056873098016,0.6250981235643849
1248000,826,1.3570678234100342,0.9709966145455837,15600,0.003254137234762311,0.2076090106565971
1256000,826,1.351672887802124,0.9714840017259121,15700,0.0032182044815272093,0.4972314807586372
1264000,826,1.3444782495498657,0.9944623312912881,15800,0.0010843718191608787,0.6863711480516941
1272000,826,1.361054539680481,0.9636310264468193,15900,0.0019437040900811553,0.19624805909115822
1280000,826,1.352919578552246,0.9324125051498413,16000,0.011302437633275986,0.503393875726033
1288000,826,1.3581712245941162,0.9654431119561195,16100,0.004013831727206707,0.3418515196070075
1296000,826,1.3616969585418701,0.9653797708451748,16200,0.003054297063499689,0.24377258333843202
1304000,827,1.3525511026382446,0.9874428268522024,16300,0.002183202188462019,0.47521975326817484
1312000,826,1.3506443500518799,0.961833905428648,16400,0.006856909487396479,0.587722193961963
1320000,826,1.350136160850525,0.9805950298905373,16500,0.00305549125187099,0.3323842231184244
1328000,827,1.3473790884017944,0.9715374186635017,16600,0.004255582112818956,0.45220915857644284
1336000,827,1.3463828563690186,0.9831073377281427,16700,0.002702501369640231,0.5687057055882179
1344000,827,1.3622443675994873,0.9861113727092743,16800,0.0007335437694564462,0.1916247280954849
1352000,827,1.3528445959091187,0.9155478179454803,16900,0.009312434121966362,0.29514692893717437
1360000,827,1.35770845413208,0.9881353657692671,17000,0.000990622560493648,0.22840847610168566
1368000,827,1.343683123588562,0.9669510200619698,17100,0.006162623409181833,0.6367012830451131
1376000,827,1.3580429553985596,0.9839796014130116,17200,0.0027716513723134995,0.27695652302354573
1384000,827,1.3620193004608154,0.8313127756118774,17300,0.010927612893283367,0.22333314963179873
1392000,827,1.3534492254257202,0.9655308946967125,17400,0.004406754858791828,0.33166025963946594
1400000,827,1.3503456115722656,0.9713159911334515,17500,0.0031877048313617706,0.3970581162255257
1408000,827,1.3380846977233887,0.9655534699559212,17600,0.0050001381896436214,0.6738325013779104
1416000,827,1.3354547023773193,0.9601634331047535,17700,0.005904682446271181,0.7856536512263119
1424000,827,1.3459947109222412,0.9893196914345026,17800,0.001878226175904274,0.5465738955885172
1432000,827,1.354906439781189,0.9732911828905344,17900,0.00431834626942873,0.3324843455979135
1440000,827,1.3492614030838013,0.9900636496022344,18000,0.0012766197323799133,0.4307572114019422
1448000,827,1.3554590940475464,0.9711331501603127,18100,0.0032997329253703356,0.26765707902959546
1456000,827,1.3372752666473389,0.970943259075284,18200,0.004941399209201336,0.6894658671692013
1464000,827,1.3513845205307007,0.9055821746587753,18300,0.011044977232813835,0.3924223867827095
1472000,827,1.3595988750457764,0.9217305406928062,18400,0.00388181209564209,0.2707599973704419
1480000,827,1.354068636894226,0.9824777208268642,18500,0.002393668983131647,0.3531941296416335
1488000,828,1.3557090759277344,0.9888428365811706,18600,0.0018078119028359652,0.3818139032802719
1496000,828,1.3538368940353394,0.983783658593893,18700,0.00236269342713058,0.46310807782792834
1504000,828,1.358059287071228,0.9884789017960429,18800,0.0015810230979695916,0.33450574768212393
1512000,828,1.360627293586731,0.9957845159806311,18900,0.0006454135291278362,0.38225456352811304
1520000,828,1.3577340841293335,0.9527106061577797,19000,0.005532984156161547,0.39403619412332774
1528000,828,1.3676698207855225,0.9790198095142841,19100,0.002115606563165784,0.16289443773493986
1536000,828,1.3666257858276367,0.8702573180198669,19200,0.016174927353858948,0.3199102188809775
1544000,828,1.356072187423706,0.9898274289444089,19300,0.0019071120768785477,0.5102964839432389
1552000,828,1.3534832000732422,0.9674456790089607,19400,0.004926797468215227,0.5310528888076078
1560000,828,1.3610178232192993,0.9698546938598156,19500,0.003975948318839073,0.4140477457204724
1568000,828,1.3581682443618774,0.9248641207814217,19600,0.007434383034706116,0.6689370492473244
1576000,828,1.3763091564178467,0.9417554065585136,19700,0.002385054947808385,0.036486430745571855
1584000,828,1.3665956258773804,0.9976163725368679,19800,0.0003038589784409851,0.30435272423783316
1592000,828,1.368112564086914,0.9470843486487865,19900,0.0037331029307097197,0.2587622210616246
1600000,828,1.3680356740951538,0.9792948346585035,20000,0.0019312521908432245,0.3383655293324409
1608000,828,1.3681411743164062,0.9824299085885286,20100,0.002016546903178096,0.3715111402052571
1616000,828,1.3715550899505615,0.9116530492901802,20200,0.00928584672510624,0.45608807969838383
1624000,828,1.3664195537567139,0.996152357198298,20300,0.0005386323900893331,0.38628051891573706
1632000,829,1.3478305339813232,0.9701351188123226,20400,0.006322140339761972,0.7643052170984447
1640000,829,1.3647352457046509,0.9591250941157341,20500,0.0036286027170717716,0.40133498623035846
1648000,829,1.365401268005371,0.9648795388638973,20600,0.004004359245300293,0.36962021652725524
1656000,829,1.3531686067581177,0.9890981623902917,20700,0.001851599314250052,0.6919250738457776
1664000,829,1.3596718311309814,0.99515839247033,20800,0.0006969085661694407,0.4098903028352652
1672000,829,1.348105549812317,0.9442101344466209,20900,0.005986495409160852,0.6185343030840158
1680000,829,1.365729570388794,0.9719038046896458,21000,0.00338112935423851,0.2676577997859567
1688000,829,1.3638255596160889,0.960188265889883,21100,0.002827335149049759,0.2500449136714451
1696000,829,1.3630234003067017,0.9712599013000727,21200,0.004278741776943207,0.3950196359459369
1704000,829,1.3684215545654297,0.8647662848234177,21300,0.017393549904227257,0.33953905969392506
1712000,829,1.3557630777359009,0.9815308190882206,21400,0.002681850455701351,0.4649187408562284
1720000,829,1.3597733974456787,0.9815291985869408,21500,0.0019911197014153004,0.3195959693170153
1728000,829,1.3431888818740845,0.9793187417089939,21600,0.003193443641066551,0.7538695991039276
1736000,829,1.3490349054336548,0.9684243649244308,21700,0.0028732612263411283,0.6162058634217829
1744000,830,1.3651126623153687,0.98954545147717,21800,0.001098523149266839,0.3097945413972411
1752000,830,1.3672287464141846,0.8727027624845505,21900,0.012295941822230816,0.2789327594451606
1760000,830,1.3714897632598877,0.9732126835733652,22000,0.0021605491638183594,0.2086672188277589
1768000,830,1.365940809249878,0.9737221784889698,22100,0.0027036950923502445,0.44411222711205484
1776000,830,1.3682807683944702,0.9925613971427083,22200,0.0007093515014275908,0.25005736700550185
1784000,830,1.3656336069107056,0.909937858581543,22300,0.00834539346396923,0.3306118319975212
1792000,830,1.3562047481536865,0.9848478464409709,22400,0.002454943722113967,0.4827223252621479
1800000,830,1.3628071546554565,0.9888574639335275,22500,0.001509921276010573,0.3578182773431763
1808000,830,1.3817001581192017,0.641079843044281,22600,0.00880010612308979,0.025273653934709726
1816000,830,1.377028226852417,0.9621606729924679,22700,0.0022797889541834593,0.1500661665748339
1824000,830,1.3624464273452759,0.823406770825386,22800,0.02605045959353447,0.5224620409309864
1832000,830,1.3725156784057617,0.9018990993499756,22900,0.007553661707788706,0.28089311530347916
1840000,830,1.371669054031372,0.9781385846436024,23000,0.0018644246738404036,0.3826294696424156
1848000,830,1.3711515665054321,0.943227294832468,23100,0.0033433244097977877,0.23443598533049226
1856000,830,1.3811661005020142,0.786546140909195,23200,0.009037358686327934,0.17352563565364107
1864000,830,1.3535754680633545,0.8942942842841148,23300,0.011397396214306355,0.6667783171869814
1872000,831,1.3751879930496216,0.9226727038621902,23400,0.005177210550755262,0.2587080202880315
1880000,831,1.361761450767517,0.9659021645784378,23500,0.006322518922388554,0.5071957886626478
1888000,831,1.3719518184661865,0.9512422680854797,23600,0.004130017012357712,0.2610174990317319
1896000,831,1.3739550113677979,0.9694906491786242,23700,0.0029771109111607075,0.26263423434429567
1904000,831,1.3645963668823242,0.9712484143674374,23800,0.004057883284986019,0.4913634542375803
1912000,831,1.3786418437957764,0.8347266912460327,23900,0.015376389026641846,0.33585632500471546
1920000,831,1.3769547939300537,0.7418074607849121,24000,0.015548643656075,0.30004528379649853
1928000,831,1.3589235544204712,0.9248385205864906,24100,0.009195168502628803,0.7780950618907809
1936000,831,1.3635642528533936,0.9347778633236885,24200,0.008259329944849014,0.4630004281643778
1944000,831,1.373604416847229,0.7184276580810547,24300,0.011609101668000221,0.2199157044524327
1952000,831,1.3751360177993774,0.9278999641537666,24400,0.008241659961640835,0.4133052370045334
1960000,831,1.3495405912399292,0.9851963613182306,24500,0.0027013318613171577,0.5262724719388643
1968000,831,1.3675670623779297,0.952491607517004,24600,0.008200392127037048,0.43166413088329136
1976000,831,1.3573213815689087,0.97825744189322,24700,0.003449471667408943,0.4812259406782687
1984000,831,1.371118426322937,0.9369592592120171,24800,0.008382474072277546,0.5625649609253742
1992000,831,1.375878930091858,0.3929855227470398,24900,0.00833643414080143,0.19338905150070787
2000000,831,1.3642513751983643,0.955994326621294,25000,0.004800794180482626,0.30586747038178147
2008000,831,1.3585071563720703,0.8286915570497513,25100,0.021864941343665123,0.48141234102658925
2016000,831,1.3638675212860107,0.8447341322898865,25200,0.008699839934706688,0.16940470561385154
2024000,831,1.3682920932769775,0.890231616795063,25300,0.006409451365470886,0.349474772810936
2032000,831,1.3645098209381104,0.9456103853881359,25400,0.008896890096366405,0.4568176489206962
2040000,832,1.3569741249084473,0.9102559313178062,25500,0.00980761181563139,0.5258549566264265
2048000,832,1.334219217300415,0.9052675813436508,25600,0.01600291207432747,0.7238217055797577
2056000,832,1.36366868019104,0.881678856909275,25700,0.007998858578503132,0.40895842467434707
2064000,832,1.3788907527923584,0.8795973137021065,25800,0.016561713069677353,0.60047921910882
2072000,832,1.3677279949188232,0.2406902313232422,25900,0.007283140905201435,0.23990824543870987
2080000,832,1.3583396673202515,0.9812780544161797,26000,0.0022517715115100145,0.4007714758859947
2088000,832,1.3648757934570312,0.9011779725551605,26100,0.009249014779925346,0.2986695571802557
2096000,832,1.365802526473999,0.8242497891187668,26200,0.030914366245269775,0.5703942636959255
2104000,832,1.3516249656677246,0.8669386655092239,26300,0.010282215662300587,0.5833471665158868
2112000,832,1.3579243421554565,0.6583125591278076,26400,0.025275086984038353,0.715645769238472
2120000,832,1.3568952083587646,0.9166500419378281,26500,0.008472645655274391,0.5116819097311236
2128000,832,1.3651978969573975,0.9345670863986015,26600,0.0038765042554587126,0.20185737104620785
2136000,832,1.359086275100708,0.9143132045865059,26700,0.006404994986951351,0.3978661219589412
2144000,832,1.332349181175232,0.9183817505836487,26800,0.013725494965910912,0.665839892020449
2152000,832,1.3293724060058594,0.8303647041320801,26900,0.016971100121736526,0.436190889403224
2160000,832,1.335314154624939,0.9780563674867153,27000,0.0025484925135970116,0.3891062488546595
2168000,832,1.3007887601852417,0.9668706692755222,27100,0.005915116053074598,0.8290857926011086
2176000,832,1.3426530361175537,0.9327171221375465,27200,0.006149439141154289,0.3550151728326455
2184000,832,1.3332961797714233,0.9761709030717611,27300,0.00199119932949543,0.2782310326350853
2192000,832,1.3255420923233032,0.9789581168442965,27400,0.00255883252248168,0.5460670479107648
2200000,832,1.3328758478164673,0.9697814527899027,27500,0.003181682899594307,0.5590188952162862
2208000,832,1.3437139987945557,0.9285213351249695,27600,0.009380485862493515,0.6086182041559368
2216000,833,1.3396292924880981,0.7639055252075195,27700,0.004701386205852032,0.15267085620434956
2224000,833,1.361128568649292,0.7412480115890503,27800,0.041128091514110565,0.5125917909201234
2232000,833,1.327430009841919,0.9453489780426025,27900,0.003894032444804907,0.421673546358943
2240000,833,1.350221037864685,0.8610625565052032,28000,0.011900204233825207,0.2586880687696976
2248000,833,1.3293547630310059,0.9790630675852299,28100,0.001716184662654996,0.19659271300770342
2256000,833,1.3262383937835693,0.9039755389094353,28200,0.010326158255338669,0.4965911962091923
2264000,833,1.245561957359314,0.8788038566708565,28300,0.013452684506773949,0.5278834364376962
2272000,833,1.2424980401992798,0.8392770737409592,28400,0.009635471738874912,0.23228610085789114
2280000,833,1.2969919443130493,0.9381940215826035,28500,0.003269878448918462,0.13503052690066397
2288000,833,1.3041549921035767,0.8261510729789734,28600,0.017091432586312294,0.5941310205846093
2296000,833,1.331200361251831,0.8133500963449478,28700,0.014953112229704857,0.5380001539364457
2304000,833,1.3345377445220947,0.8630621433258057,28800,0.011503247544169426,0.6336622923612595
2312000,833,1.3425849676132202,0.8004584759473801,28900,0.018373794853687286,0.40348997062246783
2320000,833,1.3348991870880127,0.8940105736255646,29000,0.005305533297359943,0.3704797687008977
2328000,833,1.3436286449432373,0.9468356966972351,29100,0.0066181509755551815,0.5796487512532622
2336000,833,1.3327624797821045,0.9346259608864784,29200,0.003496569814160466,0.20034692119807004
2344000,833,1.3232700824737549,0.7322687208652496,29300,0.02145995758473873,0.6407716365531086
2352000,833,1.3192815780639648,0.8187150955200195,29400,0.014953824691474438,0.31469103356357664
2360000,833,1.3134750127792358,0.9595116004347801,29500,0.003056029323488474,0.45062025343067946
2368000,833,1.2903484106063843,0.9631988815963268,29600,0.008838171139359474,0.5471990445730626
2376000,833,1.3393198251724243,0.853118509054184,29700,0.00860383827239275,0.40519785713404416
2384000,833,1.3082469701766968,0.9654920473694801,29800,0.004263473208993673,0.8327421851456165
2392000,833,1.3358265161514282,0.7186237871646881,29900,0.027248229831457138,0.6580436738207937
2400000,833,1.3118332624435425,0.9610788933932781,30000,0.004102572798728943,0.35125048136687836
2408000,834,1.3354861736297607,0.9757327809929848,30100,0.0030707563273608685,0.2922074996982701
2416000,834,1.3296266794204712,0.7828031331300735,30200,0.032243091613054276,0.6654781335964799
2424000,834,1.3173333406448364,0.9632770344614983,30300,0.003315559821203351,0.44540662672370673
2432000,834,1.341202974319458,0.8758206143975258,30400,0.015034506097435951,0.556113270833157
2440000,834,1.3271700143814087,0.7733761519193649,30500,0.007697942666709423,0.37857984341681006
2448000,834,1.3126487731933594,0.9658093526959419,30600,0.0033250083215534687,0.7823075614869595
2456000,834,1.2877918481826782,0.8599099963903427,30700,0.009755855426192284,0.3013260701205581
2464000,834,1.3443288803100586,0.9005128964781761,30800,0.004464820493012667,0.37010435718111695
2472000,834,1.3033289909362793,0.9183691516518593,30900,0.010813980363309383,0.5790179860778153
2480000,834,1.311989188194275,0.9272604733705521,31000,0.005077473819255829,0.4348980482667685
2488000,834,1.3182742595672607,0.8894985616207123,31100,0.010576749220490456,0.44079452072037384
2496000,834,1.328893780708313,0.9298170581459999,31200,0.006781174801290035,0.43372023494448514
2504000,834,1.3264745473861694,0.8585367649793625,31300,0.009905104525387287,0.5258859279565513
2512000,834,1.3071244955062866,0.9663084372878075,31400,0.005480587016791105,0.4469723338726908
2520000,834,1.345440149307251,0.8722499907016754,31500,0.009208561852574348,0.5913534508086741
2528000,834,1.2882158756256104,0.8725853562355042,31600,0.012544123455882072,0.22964042719686403
2536000,834,1.2991961240768433,0.966694500297308,31700,0.002604088978841901,0.3260451607318828
2544000,834,1.3205711841583252,0.9459702558815479,31800,0.006243845913559198,0.6204567344393581
2552000,835,1.321648120880127,0.7083569467067719,31900,0.04522812366485596,0.862494932860136
2560000,835,1.301796555519104,0.9608371965587139,32000,0.003655415028333664,0.05517913307994604
2568000,835,1.307658314704895,0.9388807453215122,32100,0.011117679998278618,0.7360592414624989
2576000,835,1.309753656387329,0.9139680713415146,32200,0.010780997574329376,0.46066353539936244
2584000,835,1.2825002670288086,0.8423842936754227,32300,0.014930563978850842,0.5803640718237147
2592000,835,1.2924702167510986,0.8686784654855728,32400,0.011644698679447174,0.6209851928055287
2600000,835,1.28257155418396,0.89507045596838,32500,0.014280502684414387,0.8201180022209883
2608000,835,1.3458658456802368,0.845054492354393,32600,0.01768575608730316,1.2308095678687097
2616000,835,1.3236504793167114,0.9136674627661705,32700,0.012335631065070629,0.48043550869915636
2624000,835,1.3298301696777344,0.848579078912735,32800,0.007506328634917736,0.6156728250905872
2632000,835,1.3021240234375,0.9241160377860069,32900,0.00972660817205906,0.7607707349583507
2640000,835,1.3432374000549316,0.9190384298563004,33000,0.010470710694789886,0.3258780781645328
2648000,835,1.277984619140625,0.9075013697147369,33100,0.011582914739847183,0.42821251768618823
2656000,835,1.3106796741485596,0.8986127451062202,33200,0.012367800809442997,0.7362282286398113
2664000,835,1.2799186706542969,0.9569440074265003,33300,0.0038000880740582943,0.34734701353008857
2672000,835,1.297863245010376,0.8987239748239517,33400,0.005371554754674435,0.32840826391475275
2680000,836,1.3240827322006226,0.9416748061776161,33500,0.008840578608214855,0.725953979906626
2688000,836,1.2714014053344727,0.9249650165438652,33600,0.006745795253664255,0.546708720177412
2696000,836,1.308118224143982,0.9141341596841812,33700,0.011421804316341877,0.7201250907732174
2704000,836,1.2864391803741455,0.9642402045428753,33800,0.0044961124658584595,0.66647918689996
2712000,836,1.2780286073684692,0.8233284652233124,33900,0.015598589554429054,0.5476911098492565
2720000,836,1.3151060342788696,0.7118566930294037,34000,0.022120604291558266,0.6662199271842837
2728000,836,1.3100253343582153,0.929441936314106,34100,0.009388819336891174,0.4701178355084267
2736000,836,1.2618529796600342,0.9728075563907623,34200,0.002640028018504381,0.4711960536471452
2744000,836,1.2839959859848022,0.9482056684792042,34300,0.005844299681484699,0.6248103630496189
2752000,836,1.31594717502594,0.9520780928432941,34400,0.007483511231839657,0.5129988366505132
2760000,836,1.3103504180908203,0.8579394817352295,34500,0.014412296004593372,0.5368942354805768
2768000,836,1.3263592720031738,0.80768683552742,34600,0.03221821412444115,0.550646242685616
2776000,836,1.3381907939910889,0.8573243767023087,34700,0.01562427543103695,0.8902084758505225
2784000,836,1.2823686599731445,0.8999903649091721,34800,0.007006803061813116,0.4171667956747115
2792000,837,1.3273357152938843,0.9619147889316082,34900,0.003508377820253372,0.3228628909215331
2800000,837,1.2963428497314453,0.9617267735302448,35000,0.004375549964606762,0.5050315649641561
2808000,837,1.2954659461975098,0.8472749590873718,35100,0.015654275193810463,0.4018200358492322
2816000,837,1.3304212093353271,0.8785609975457191,35200,0.013065317645668983,0.738233626075089
